t,control_mode,slam_algorithm,localization_mode,task_id,task_state,motion_mode,planner_mode,active_tool,b1_station,robot_x,robot_y,robot_theta,est_x,est_y,est_theta,pose_error,kalman_covariance,b1_x,b1_y,distance_to_target,min_obstacle,obstacle_risk,battery,battery_mode,completed_task_count,task_complete,charging,slam_landmarks,slam_updates,slam_new_landmarks,grid_occupied_cells,grid_free_cells,grid_updates,grid_entropy,scan_match_score,cartographer_submaps,loop_closures,planner_wp_x,planner_wp_y,planner_wp_active,control_v,control_w,control_tv,slam_map,grid_map
15.8,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.71141,1.31867,2.38356,-1.717,1.296,2.346,0.02287,0.0073,-2.12,1.3475,-1.0,-1.0,0.0,91.139,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,2,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
15.9,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.7114,1.31866,2.38354,-1.717,1.293,2.346,0.02601,0.00728,-2.12,1.3365,-1.0,-1.0,0.0,91.1365,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,2,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
16.0,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.71138,1.31864,2.38352,-1.717,1.29,2.347,0.02885,0.00726,-2.12,1.3255,-1.0,-1.0,0.0,91.134,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,2,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
16.1,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.71137,1.31862,2.3835,-1.717,1.288,2.348,0.03137,0.00724,-2.12,1.3145,-1.0,-1.0,0.0,91.1315,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,2,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
16.2,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.71135,1.3186,2.38348,-1.716,1.285,2.349,0.03356,0.00723,-2.12,1.3035,-1.0,-1.0,0.0,91.129,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,2,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
16.3,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.71134,1.31859,2.38347,-1.715,1.283,2.35,0.03545,0.00721,-2.12,1.2925,-1.0,-1.0,0.0,91.1265,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,2,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
16.4,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.71133,1.31857,2.38345,-1.713,1.282,2.351,0.03704,0.0072,-2.12,1.2815,-1.0,-1.0,0.0,91.124,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,2,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
16.5,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.71131,1.31855,2.38343,-1.711,1.28,2.353,0.03839,0.0072,-2.12,1.2705,-1.0,-1.0,0.0,91.1215,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,2,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
16.6,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.7113,1.31854,2.38341,-1.709,1.279,2.354,0.03952,0.00719,-2.12,1.2595,-1.0,-1.0,0.0,91.119,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,2,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
16.7,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.71128,1.31852,2.38339,-1.706,1.278,2.356,0.0405,0.00719,-2.12,1.2485,-1.0,-1.0,0.0,91.1165,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,2,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
16.8,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.71127,1.3185,2.38338,-1.708,1.278,2.358,0.04058,0.00718,-2.12,1.2375,-1.0,-1.0,0.0,91.114,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,2,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
16.9,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.71126,1.31848,2.38336,-1.703,1.278,2.359,0.04126,0.00718,-2.12,1.2265,-1.0,-1.0,0.0,91.1115,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,2,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
17.0,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.71124,1.31847,2.38334,-1.703,1.278,2.36,0.04093,0.00717,-2.12,1.2155,-1.0,-1.0,0.0,91.109,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,2,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
17.1,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.71123,1.31845,2.38332,-1.701,1.279,2.362,0.04054,0.00717,-2.12,1.2045,-1.0,-1.0,0.0,91.1065,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,3,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
17.2,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.71122,1.31843,2.3833,-1.704,1.28,2.363,0.03878,0.00717,-2.12,1.1935,-1.0,-1.0,0.0,91.104,NORMAL,2,0,0,20,316,20,20,72,316,0.25178,3.6,3,0,-1.28,1.3,0,0.0,0.0,4.13617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-1.97,-2.51,s16;O8:-2.51,1.45,s15;O9:-2.51,1.27,s14;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-0.53,-0.89,s8;O15:-1.25,-2.51,s7;O16:-2.15,-2.51,s7;O17:-2.33,-2.51,s7;O18:-2.51,1.81,s6;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
