t,mode,bill_x,bill_y,pioneer_x,pioneer_y,distance,error,heading_error,control_v,control_w,integral,derivative,bill_state,bill_speed,wheel_left_linear,wheel_right_linear,wheel_left_omega,wheel_right_omega,u_left,u_right,du_left,du_right,wheel_left_power,wheel_right_power,yaw_power,total_power,energy_j
52.200,"NMPC",-0.31536,1.51801,0.51821,1.54182,0.84377,0.02377,0.37650,0.30562,0.22939,0.06229,-0.01929,"WALKING",0.27665,0.26765,0.34358,2.74515,3.52391,2.74515,3.52391,0.01590,0.01255,0.48118,0.63415,0.00327,1.11860,42.11052
52.300,"NMPC",-0.33342,1.51395,0.48968,1.55144,0.82433,0.00433,0.36890,0.30669,0.22766,0.06320,-0.08771,"WALKING",0.27862,0.26901,0.34437,2.75911,3.53199,2.75911,3.53199,-0.00052,-0.00333,0.43064,0.56765,0.00271,1.00100,42.21611
52.400,"NMPC",-0.36067,1.50769,0.46100,1.56041,0.82364,0.00364,0.36475,0.30615,0.22729,0.06358,-0.05604,"WALKING",0.28053,0.26853,0.34377,2.75418,3.52582,2.75418,3.52582,-0.00111,-0.00171,0.42756,0.56367,0.00057,0.99181,42.31666
52.500,"NMPC",-0.39310,1.49967,0.43215,1.56872,0.82314,0.00314,0.36053,0.30613,0.22699,0.06391,-0.03603,"WALKING",0.28240,0.26856,0.34369,2.75446,3.52505,2.75446,3.52505,-0.00114,-0.00164,0.42751,0.56341,0.00048,0.99140,42.41571
52.600,"NMPC",-0.44323,1.48632,0.40296,1.57640,0.85584,0.03584,0.36226,0.30863,0.22376,0.06610,0.11710,"WALKING",0.28421,0.27159,0.34566,2.78559,3.54524,2.78559,3.54524,0.02683,0.02216,0.53381,0.69554,0.00444,1.23380,42.52715
52.700,"NMPC",-0.46085,1.48061,0.37316,1.58355,0.84869,0.02869,0.35736,0.31188,0.22233,0.06909,0.04453,"WALKING",0.28598,0.27508,0.34867,2.82134,3.57612,2.82134,3.57612,0.00842,0.01364,0.48169,0.62675,0.00492,1.11336,42.64413
52.800,"NMPC",-0.50338,1.46728,0.34319,1.59004,0.83212,0.01212,0.35075,0.31237,0.22035,0.07071,-0.03773,"WALKING",0.28769,0.27590,0.34884,2.82979,3.57784,2.82979,3.57784,0.00246,-0.00323,0.43602,0.56734,0.00533,1.00869,42.74735
52.900,"NMPC",-0.50165,1.46691,0.31271,1.59593,0.83624,0.01624,0.34792,0.31688,0.22185,0.07329,-0.02739,"WALKING",0.28934,0.28017,0.35360,2.87350,3.62666,2.87350,3.62666,0.01766,0.01458,0.51443,0.66566,0.00290,1.18299,42.87268
53.000,"NMPC",-0.52498,1.45863,0.28206,1.60116,0.81988,-0.00012,0.34136,0.31615,0.21932,0.02573,-0.07729,"WALKING",0.29094,0.27985,0.35245,2.87030,3.61486,2.87030,3.61486,-0.00354,-0.01316,0.47881,0.61917,0.00895,1.10693,42.97930
53.100,"NMPC",-0.55234,1.44850,0.25146,1.60570,0.81925,-0.00075,0.33796,0.31473,0.21435,0.02567,-0.04948,"WALKING",0.29249,0.27925,0.35020,2.86411,3.59180,2.86411,3.59180,-0.00296,-0.01102,0.47157,0.60706,0.00733,1.08596,43.08840
53.200,"NMPC",-0.59804,1.43074,0.22082,1.60958,0.82900,0.00900,0.33684,0.31460,0.21330,0.00942,0.01301,"WALKING",0.29397,0.27930,0.34990,2.86460,3.58874,2.86460,3.58874,0.00320,0.00702,0.46323,0.59592,0.00345,1.06260,43.19537
53.300,"NMPC",-0.64120,1.41260,0.18985,1.61283,0.84571,0.02571,0.33685,0.31780,0.21527,0.01161,0.07256,"WALKING",0.29540,0.28217,0.35342,2.89403,3.62486,2.89403,3.62486,0.01270,0.01590,0.51020,0.65493,0.00292,1.16804,43.31403
53.400,"NMPC",-0.65708,1.40480,0.15852,1.61544,0.84595,0.02595,0.33396,0.32037,0.21096,0.01465,0.03638,"WALKING",0.29676,0.28546,0.35529,2.92776,3.64395,2.92776,3.64395,0.01608,0.00909,0.50885,0.64899,0.00625,1.16409,43.43087
53.500,"NMPC",-0.66983,1.39827,0.12693,1.61741,0.83606,0.01606,0.32962,0.32267,0.21083,0.01657,-0.01790,"WALKING",0.29806,0.28778,0.35756,2.95155,3.66729,2.95155,3.66729,0.01347,0.01077,0.51126,0.65098,0.00241,1.16465,43.54673
53.600,"NMPC",-0.68793,1.38923,0.09523,1.61871,0.81644,-0.00356,0.32346,0.32259,0.20881,0.00573,-0.08782,"WALKING",0.29930,0.28803,0.35715,2.95417,3.66305,2.95417,3.66305,-0.00108,-0.00739,0.47523,0.60485,0.00559,1.08568,43.65470
53.700,"NMPC",-0.71468,1.37566,0.06358,1.61936,0.81580,-0.00420,0.32111,0.32212,0.20587,0.00533,-0.05593,"WALKING",0.30048,0.28805,0.35619,2.95436,3.65324,2.95436,3.65324,0.00118,-0.00305,0.45997,0.58411,0.00369,1.04777,43.76109
53.800,"NMPC",-0.74505,1.35955,0.03202,1.61936,0.81532,-0.00468,0.31890,0.32119,0.20496,0.00487,-0.03587,"WALKING",0.30159,0.28727,0.35511,2.94637,3.64220,2.94637,3.64220,0.00049,-0.00345,0.46110,0.58520,0.00343,1.04973,43.86935
53.900,"NMPC",-0.79312,1.33289,0.00034,1.61871,0.84706,0.02706,0.32293,0.32416,0.20122,0.00305,0.11395,"WALKING",0.30264,0.29086,0.35746,2.98316,3.66627,2.98316,3.66627,0.04091,0.03180,0.63071,0.79016,0.00778,1.42865,43.99544
54.000,"NMPC",-0.81067,1.32191,-0.03168,1.61743,0.84095,0.02095,0.32045,0.32674,0.19652,0.00526,0.04600,"WALKING",0.30362,0.29422,0.35927,3.01764,3.68479,3.01764,3.68479,0.02236,0.01473,0.55433,0.69163,0.00636,1.25231,44.11478
54.100,"NMPC",-0.84883,1.29833,-0.06384,1.61550,0.82347,0.00347,0.31630,0.32773,0.19555,0.00609,-0.04137,"WALKING",0.30453,0.29537,0.36009,3.02940,3.69325,3.02940,3.69325,0.00190,-0.00023,0.47256,0.59082,0.00176,1.06514,44.22569
54.200,"NMPC",-0.84942,1.29691,-0.09615,1.61293,0.82895,0.00895,0.31673,0.33005,0.19585,0.00787,-0.02347,"WALKING",0.30537,0.29763,0.36246,3.05264,3.71752,3.05264,3.71752,0.00630,0.00928,0.50990,0.63578,0.00247,1.14815,44.34465
54.300,"NMPC",-0.87101,1.28241,-0.12845,1.60973,0.81191,-0.00809,0.31281,0.32980,0.19470,0.00219,-0.07757,"WALKING",0.30614,0.29758,0.36203,3.05210,3.71308,3.05210,3.71308,-0.00408,-0.00594,0.49651,0.61876,0.00154,1.11681,44.45510
54.400,"NMPC",-0.89620,1.26493,-0.16055,1.60591,0.81114,-0.00886,0.31214,0.32846,0.19531,0.00133,-0.05020,"WALKING",0.30685,0.29614,0.36078,3.03731,3.70035,3.03731,3.70035,-0.00738,-0.00943,0.50998,0.63603,0.00170,1.14770,44.56850
54.500,"NMPC",-0.93695,1.23563,-0.19244,1.60149,0.82023,0.00023,0.31352,0.32714,0.19297,0.00032,0.00978,"WALKING",0.30748,0.29521,0.35908,3.02775,3.68285,3.02775,3.68285,-0.00649,-0.00780,0.50223,0.62537,0.00108,1.12868,44.68132
54.600,"NMPC",-0.97564,1.20613,-0.22442,1.59644,0.83690,0.01690,0.31661,0.33071,0.18932,0.00164,0.07027,"WALKING",0.30805,0.29938,0.36204,3.07054,3.71327,3.07054,3.71327,0.03239,0.02703,0.61879,0.76263,0.00430,1.38573,44.80727
54.700,"NMPC",-0.98981,1.19394,-0.25675,1.59070,0.83752,0.01752,0.31718,0.33440,0.18910,0.00384,0.03613,"WALKING",0.30854,0.30310,0.36569,3.10873,3.75071,3.10873,3.75071,0.00870,0.01286,0.53490,0.65981,0.00333,1.19804,44.93561
54.800,"NMPC",-1.00161,1.18349,-0.28897,1.58436,0.82735,0.00735,0.31578,0.33392,0.18797,0.00489,-0.01892,"WALKING",0.30896,0.30281,0.36503,3.10577,3.74391,3.10577,3.74391,-0.00017,-0.00201,0.48714,0.60156,0.00146,1.09016,45.04610
54.900,"NMPC",-1.01733,1.16972,-0.32112,1.57740,0.80724,-0.01276,0.31244,0.33241,0.18702,0.00096,-0.09061,"WALKING",0.30932,0.30146,0.36336,3.09190,3.72682,3.09190,3.72682,-0.01372,-0.01525,0.54965,0.67672,0.00122,1.22759,45.16191
55.000,"NMPC",-1.04048,1.14918,-0.35298,1.56987,0.80638,-0.01362,0.31315,0.33074,0.18711,-0.00039,-0.05848,"WALKING",0.30959,0.29978,0.36171,3.07462,3.70982,3.07462,3.70982,-0.01142,-0.00973,0.52741,0.65051,0.00134,1.17926,45.27789
55.100,"NMPC",-1.06567,1.12595,-0.38450,1.56181,0.80569,-0.01431,0.31396,0.32881,0.18610,-0.00180,-0.03824,"WALKING",0.30980,0.29801,0.35961,3.05648,3.68827,3.05648,3.68827,-0.01059,-0.00973,0.52197,0.64385,0.00067,1.16649,45.39462
55.200,"NMPC",-1.10681,1.08657,-0.41591,1.55315,0.83626,0.01626,0.32118,0.33143,0.18446,-0.00002,0.10832,"WALKING",0.30993,0.30090,0.36195,3.08615,3.71235,3.08615,3.71235,0.03032,0.02765,0.61871,0.75820,0.00209,1.37899,45.51768
55.300,"NMPC",-1.12172,1.07072,-0.44738,1.54384,0.83097,0.01097,0.32147,0.33302,0.18448,0.00122,0.04511,"WALKING",0.31000,0.30249,0.36355,3.10248,3.72876,3.10248,3.72876,0.00256,0.00508,0.49984,0.61475,0.00197,1.11656,45.63393
55.400,"NMPC",-1.15198,1.03876,-0.47873,1.53393,0.81262,-0.00738,0.31912,0.33241,0.18578,0.00012,-0.04630,"WALKING",0.30998,0.30166,0.36316,3.09399,3.72468,3.09399,3.72468,-0.01082,-0.00871,0.52716,0.64872,0.00166,1.17754,45.74851
55.500,"NMPC",-1.15331,1.03604,-0.51008,1.52337,0.81948,-0.00052,0.32196,0.33471,0.18515,0.00026,-0.02038,"WALKING",0.30990,0.30407,0.36536,3.11867,3.74724,3.11867,3.74724,0.00018,-0.00387,0.49309,0.60660,0.00318,1.10287,45.87147
55.600,"NMPC",-1.17053,1.01641,-0.54102,1.51231,0.80175,-0.01825,0.31972,0.33220,0.18763,-0.00130,-0.07831,"WALKING",0.30975,0.30115,0.36325,3.08871,3.72567,3.08871,3.72567,-0.01416,-0.01263,0.54374,0.67011,0.00121,1.21506,45.99291
55.700,"NMPC",-1.19060,0.99282,-0.57163,1.50072,0.80101,-0.01899,0.32084,0.33113,0.18841,-0.00318,-0.05055,"WALKING",0.30952,0.29994,0.36231,3.07635,3.71598,3.07635,3.71598,-0.00659,-0.00531,0.50541,0.62476,0.00102,1.13119,46.10568
55.800,"NMPC",-1.22246,0.95405,-0.60191,1.48860,0.80958,-0.01042,0.32387,0.32988,0.18907,-0.00467,0.00727,"WALKING",0.30922,0.29859,0.36117,3.06243,3.70430,3.06243,3.70430,-0.00789,-0.00682,0.50962,0.63070,0.00086,1.14118,46.21892
55.900,"NMPC",-1.25270,0.91510,-0.63189,1.47594,0.82622,0.00622,0.32837,0.32952,0.19059,-0.00134,0.06847,"WALKING",0.30884,0.29798,0.36106,3.05616,3.70321,3.05616,3.70321,-0.00148,-0.00204,0.48164,0.59799,0.00046,1.08009,46.32726
56.000,"NMPC",-1.26314,0.89983,-0.66172,1.46267,0.82773,0.00773,0.32968,0.33103,0.19158,-0.00012,0.03827,"WALKING",0.30840,0.29933,0.36274,3.07003,3.72043,3.07003,3.72043,0.00386,0.00299,0.49210,0.61087,0.00071,1.10368,46.44232
56.100,"NMPC",-1.27200,0.88651,-0.69125,1.44883,0.81787,-0.00213,0.32863,0.33035,0.19173,-0.00008,-0.01622,"WALKING",0.30789,0.29861,0.36208,3.06271,3.71360,3.06271,3.71360,-0.00532,-0.00509,0.49935,0.61997,0.00019,1.11951,46.55259
56.200,"NMPC",-1.28336,0.86960,-0.72032,1.43450,0.79781,-0.02219,0.32532,0.32710,0.19185,-0.00177,-0.08894,"WALKING",0.30730,0.29535,0.35885,3.02920,3.68049,3.02920,3.68049,-0.02147,-0.02127,0.57008,0.70704,0.00016,1.27728,46.67578
56.300,"NMPC",-1.30033,0.84402,-0.74890,1.41974,0.79736,-0.02264,0.32599,0.32507,0.19292,-0.00403,-0.05586,"WALKING",0.30664,0.29314,0.35699,3.00656,3.66148,3.00656,3.66148,-0.01237,-0.01367,0.52602,0.65499,0.00106,1.18207,46.79165
56.400,"NMPC",-1.31800,0.81622,-0.77696,1.40454,0.79709,-0.02291,0.32651,0.32284,0.19284,-0.00631,-0.03502,"WALKING",0.30592,0.29093,0.35476,2.98388,3.63855,2.98388,3.63855,-0.01084,-0.01096,0.51173,0.63829,0.00010,1.15012,46.90741
56.500,"NMPC",-1.34812,0.76697,-0.80462,1.38887,0.82705,0.00705,0.33319,0.32274,0.19107,-0.00222,0.10841,"WALKING",0.30512,0.29111,0.35436,2.98579,3.63445,2.98579,3.63445,0.01314,0.00723,0.50874,0.63341,0.00479,1.14693,47.02224
56.600,"NMPC",-1.35842,0.74796,-0.83210,1.37260,0.82320,0.00320,0.33308,0.32356,0.19429,-0.00176,0.05009,"WALKING",0.30426,0.29141,0.35572,2.98881,3.64841,2.98881,3.64841,-0.00463,0.00308,0.46520,0.58231,0.00636,1.05387,47.13187
56.700,"NMPC",-1.37850,0.71113,-0.85924,1.35581,0.80444,-0.01556,0.32968,0.32273,0.19260,-0.00155,-0.04587,"WALKING",0.30333,0.29086,0.35461,2.98317,3.63703,2.98317,3.63703,-0.01317,-0.01646,0.52992,0.66034,0.00269,1.19295,47.24699
56.800,"NMPC",-1.37932,0.70781,-0.88612,1.33847,0.81330,-0.00670,0.33225,0.32446,0.19241,-0.00039,-0.01155,"WALKING",0.30233,0.29262,0.35631,3.00119,3.65441,3.00119,3.65441,0.00583,0.01104,0.50341,0.62730,0.00425,1.13496,47.36078
56.900,"NMPC",-1.39047,0.68543,-0.91259,1.32067,0.79520,-0.02480,0.32919,0.32240,0.19214,-0.00260,-0.07438,"WALKING",0.30126,0.29061,0.35420,2.98057,3.63285,2.98057,3.63285,-0.01196,-0.01185,0.51581,0.64291,0.00008,1.15881,47.47552
57.000,"NMPC",-1.40351,0.65832,-0.93844,1.30255,0.79473,-0.02527,0.32974,0.31903,0.19219,-0.00512,-0.04707,"WALKING",0.30013,0.28722,0.35084,2.94587,3.59833,2.94587,3.59833,-0.01658,-0.01649,0.53059,0.66220,0.00007,1.19286,47.59593
57.100,"NMPC",-1.42401,0.61384,-0.96372,1.28410,0.80321,-0.01679,0.33199,0.31667,0.19112,-0.00723,0.00888,"WALKING",0.29894,0.28504,0.34830,2.92352,3.57234,2.92352,3.57234,-0.00665,-0.01142,0.49179,0.61484,0.00387,1.11050,47.71012
57.200,"NMPC",-1.44295,0.56965,-0.98859,1.26520,0.82027,0.00027,0.33586,0.31664,0.19290,-0.00264,0.07089,"WALKING",0.29768,0.28472,0.34857,2.92018,3.57507,2.92018,3.57507,0.00566,0.00553,0.47540,0.59606,0.00011,1.07157,47.81757
57.300,"NMPC",-1.44897,0.55291,-1.01316,1.24578,0.82270,0.00270,0.33666,0.31735,0.19283,-0.00196,0.04363,"WALKING",0.29636,0.28543,0.34926,2.92752,3.58216,2.92752,3.58216,0.00218,0.00206,0.46076,0.57787,0.00010,1.03873,47.92293
57.400,"NMPC",-1.45387,0.53867,-1.03731,1.22592,0.81301,-0.00699,0.33502,0.31656,0.19277,-0.00111,-0.01209,"WALKING",0.29497,0.28465,0.34846,2.91953,3.57397,2.91953,3.57397,-0.00506,-0.00515,0.47303,0.59310,0.00008,1.06621,48.02856
57.500,"NMPC",-1.46004,0.52106,-1.06093,1.20572,0.79273,-0.02727,0.33108,0.31433,0.19272,-0.00329,-0.08748,"WALKING",0.29353,0.28244,0.34623,2.89679,3.55105,2.89679,3.55105,-0.01462,-0.01470,0.51235,0.64201,0.00007,1.15443,48.14100
57.600,"NMPC",-1.46962,0.49339,-1.08396,1.18525,0.79227,-0.02773,0.33112,0.31136,0.19097,-0.00605,-0.05504,"WALKING",0.29203,0.27975,0.34297,2.86928,3.51759,2.86928,3.51759,-0.01414,-0.02002,0.51791,0.64861,0.00476,1.17128,48.25639
57.700,"NMPC",-1.47905,0.46444,-1.10635,1.16457,0.79194,-0.02806,0.33124,0.30833,0.18853,-0.00885,-0.03474,"WALKING",0.29047,0.27712,0.33953,2.84230,3.48234,2.84230,3.48234,-0.01221,-0.01616,0.49969,0.62559,0.00316,1.12844,48.37090
57.800,"NMPC",-1.49596,0.40964,-1.12823,1.14358,0.82089,0.00089,0.33732,0.30808,0.19117,-0.00352,0.10508,"WALKING",0.28885,0.27645,0.33972,2.83535,3.48434,2.83535,3.48434,0.00843,0.01519,0.48778,0.61300,0.00548,1.10627,48.48233
57.900,"NMPC",-1.50092,0.38993,-1.14963,1.12225,0.81800,-0.00200,0.33654,0.30777,0.19294,-0.00132,0.05118,"WALKING",0.28718,0.27584,0.33971,2.82915,3.48416,2.82915,3.48416,-0.00021,-0.00036,0.43546,0.54997,0.00012,0.98556,48.58244
58.000,"NMPC",-1.51054,0.35237,-1.17057,1.10055,0.79847,-0.02153,0.33219,0.30685,0.19115,-0.00278,-0.04921,"WALKING",0.28545,0.27521,0.33849,2.82270,3.47164,2.82270,3.47164,-0.00339,-0.00933,0.46126,0.58082,0.00481,1.04689,48.68541
58.100,"NMPC",-1.51040,0.34964,-1.19108,1.07847,0.80878,-0.01122,0.33412,0.30568,0.18869,-0.00087,-0.00713,"WALKING",0.28367,0.27445,0.33691,2.81491,3.45548,2.81491,3.45548,-0.01055,-0.01456,0.48722,0.61137,0.00320,1.10179,48.78994
58.200,"NMPC",-1.51527,0.32736,-1.21105,1.05617,0.79002,-0.02998,0.33025,0.30249,0.18491,-0.00358,-0.07427,"WALKING",0.28184,0.27188,0.33309,2.78856,3.41630,2.78856,3.41630,-0.01189,-0.02105,0.49933,0.62460,0.00719,1.13112,48.90308
58.300,"NMPC",-1.52096,0.29985,-1.23035,1.03379,0.78954,-0.03046,0.33032,0.29852,0.18346,-0.00662,-0.04703,"WALKING",0.27996,0.26816,0.32888,2.75032,3.37313,2.75032,3.37313,-0.02078,-0.02314,0.51554,0.64489,0.00183,1.16227,49.01822
58.400,"NMPC",-1.52973,0.25398,-1.24900,1.01135,0.79760,-0.02240,0.33207,0.29523,0.18165,-0.00927,0.00702,"WALKING",0.27803,0.26517,0.32530,2.71971,3.33638,2.71971,3.33638,-0.01211,-0.01505,0.47355,0.59327,0.00226,1.06909,49.12851
58.500,"NMPC",-1.53720,0.20880,-1.26712,0.98871,0.81478,-0.00522,0.33553,0.29420,0.18110,-0.01014,0.07007,"WALKING",0.27605,0.26422,0.32417,2.71000,3.32481,2.71000,3.32481,0.00374,-0.00018,0.42156,0.52946,0.00301,0.95404,49.22885
58.600,"NMPC",-1.53885,0.19283,-1.28488,0.96571,0.81795,-0.00205,0.33622,0.29472,0.17967,-0.00125,0.04632,"WALKING",0.27403,0.26499,0.32446,2.71781,3.32777,2.71781,3.32777,0.00241,0.00009,0.42063,0.52721,0.00176,0.94961,49.32516
58.700,"NMPC",-1.54001,0.17979,-1.30216,0.94247,0.80822,-0.01178,0.33455,0.29336,0.17848,-0.00216,-0.01035,"WALKING",0.27197,0.26382,0.32290,2.70584,3.31175,2.70584,3.31175,-0.00823,-0.01017,0.45231,0.56564,0.00147,1.01942,49.42520
58.800,"NMPC",-1.54154,0.16392,-1.31887,0.91914,0.78792,-0.03208,0.33065,0.29012,0.17748,-0.00482,-0.08660,"WALKING",0.26986,0.26074,0.31949,2.67430,3.27681,2.67430,3.27681,-0.01814,-0.01976,0.48744,0.60911,0.00122,1.09777,49.53318
58.900,"NMPC",-1.54415,0.13717,-1.33493,0.89587,0.78715,-0.03285,0.33071,0.28594,0.17367,-0.00810,-0.05553,"WALKING",0.26771,0.25719,0.31468,2.63787,3.22747,2.63787,3.22747,-0.02143,-0.02705,0.50211,0.62576,0.00414,1.13201,49.64436
59.000,"NMPC",-1.54631,0.11026,-1.35037,0.87265,0.78691,-0.03309,0.33087,0.28190,0.17234,-0.01140,-0.03474,"WALKING",0.26553,0.25338,0.31042,2.59875,3.18382,2.59875,3.18382,-0.01922,-0.02442,0.48420,0.60438,0.00380,1.09238,49.75285
59.100,"NMPC",-1.55009,0.05434,-1.36522,0.84945,0.81498,-0.00502,0.33670,0.27961,0.16966,-0.01329,0.10214,"WALKING",0.26331,0.25153,0.30769,2.57980,3.15577,2.57980,3.15577,-0.00266,-0.00701,0.41164,0.51445,0.00313,0.92922,49.85211
59.200,"NMPC",-1.55034,0.03622,-1.37963,0.82605,0.81322,-0.00678,0.33660,0.27878,0.17038,-0.01382,0.05310,"WALKING",0.26105,0.25059,0.30698,2.57011,3.14852,2.57011,3.14852,-0.00436,-0.00374,0.40677,0.50924,0.00045,0.91646,49.94404
59.300,"NMPC",-1.55106,0.00155,-1.39357,0.80254,0.79291,-0.02709,0.33272,0.27652,0.16930,-0.01577,-0.05205,"WALKING",0.25876,0.24850,0.30453,2.54869,3.12342,2.54869,3.12342,-0.01457,-0.01881,0.45359,0.56665,0.00304,1.02329,50.04203
59.400,"NMPC",-1.55034,0.00047,-1.40706,0.77888,0.80484,-0.01516,0.33537,0.27624,0.16711,-0.01671,-0.00188,"WALKING",0.25644,0.24859,0.30390,2.54960,3.11691,2.54960,3.11691,-0.00627,-0.00982,0.41921,0.52310,0.00251,0.94482,50.13543
59.500,"NMPC",-1.55011,-0.01927,-1.42002,0.75524,0.78554,-0.03446,0.33183,0.27249,0.16528,-0.01986,-0.07311,"WALKING",0.25409,0.24513,0.29984,2.51418,3.07528,2.51418,3.07528,-0.02250,-0.02547,0.47571,0.59223,0.00208,1.07002,50.23877
59.600,"NMPC",-1.54959,-0.04456,-1.43240,0.73176,0.78523,-0.03477,0.33208,0.26830,0.16374,-0.02333,-0.04569,"WALKING",0.25171,0.24120,0.29540,2.47382,3.02972,2.47382,3.02972,-0.02188,-0.02437,0.46414,0.57854,0.00173,1.04441,50.34226
59.700,"NMPC",-1.54816,-0.08816,-1.44421,0.70845,0.79294,-0.02706,0.33391,0.26480,0.16246,-0.02642,0.00625,"WALKING",0.24931,0.23792,0.29169,2.44017,2.99171,2.44017,2.99171,-0.01493,-0.01701,0.42995,0.53703,0.00143,0.96841,50.44108
59.800,"NMPC",-1.54577,-0.13085,-1.45558,0.68507,0.81029,-0.00971,0.33763,0.26451,0.15951,-0.02774,0.07006,"WALKING",0.24688,0.23811,0.29091,2.44219,2.98371,2.44219,2.98371,-0.00028,-0.00258,0.37462,0.46738,0.00156,0.84356,50.52570
59.900,"NMPC",-1.54416,-0.14431,-1.46665,0.66139,0.81410,-0.00590,0.33872,0.26586,0.16160,-0.00368,0.04913,"WALKING",0.24443,0.23912,0.29261,2.45248,3.00108,2.45248,3.00108,-0.00030,0.00308,0.37620,0.47024,0.00232,0.84876,50.61528
60.000,"NMPC",-1.54275,-0.15463,-1.47727,0.63766,0.80428,-0.01572,0.33705,0.26420,0.16007,-0.00499,-0.00882,"WALKING",0.24196,0.23771,0.29069,2.43807,2.98148,2.43807,2.98148,-0.00871,-0.01119,0.40652,0.50685,0.00168,0.91506,50.70574
60.100,"NMPC",-1.54120,-0.16708,-1.48738,0.61407,0.78395,-0.03605,0.33320,0.25989,0.15938,-0.00805,-0.08583,"WALKING",0.23948,0.23351,0.28627,2.39499,2.93607,2.39499,2.93607,-0.02740,-0.02851,0.46635,0.58125,0.00075,1.04835,50.80625
60.200,"NMPC",-1.53845,-0.19075,-1.49693,0.59073,0.78277,-0.03723,0.33294,0.25510,0.15710,-0.01176,-0.05649,"WALKING",0.23697,0.22910,0.28110,2.34977,2.88310,2.34977,2.88310,-0.02145,-0.02819,0.44536,0.55567,0.00449,1.00552,50.90690
60.300,"NMPC",-1.53537,-0.21412,-1.50595,0.56765,0.78244,-0.03756,0.33278,0.25111,0.15519,-0.01551,-0.03561,"WALKING",0.23446,0.22542,0.27679,2.31202,2.83886,2.31202,2.83886,-0.01652,-0.02266,0.41870,0.52308,0.00404,0.94581,51.00242
60.400,"NMPC",-1.52788,-0.26707,-1.51451,0.54472,0.80944,-0.01056,0.33802,0.24905,0.15202,-0.01792,0.09725,"WALKING",0.23193,0.22389,0.27421,2.29632,2.81240,2.29632,2.81240,0.00072,-0.00442,0.35176,0.43952,0.00331,0.79460,51.08889
60.500,"NMPC",-1.52490,-0.28213,-1.52270,0.52172,0.80849,-0.01151,0.33786,0.24826,0.15093,-0.01890,0.05259,"WALKING",0.22939,0.22329,0.27324,2.29011,2.80250,2.29011,2.80250,-0.00396,-0.00876,0.36690,0.45761,0.00307,0.82759,51.16978
60.600,"NMPC",-1.51939,-0.31168,-1.53048,0.49879,0.78719,-0.03281,0.33386,0.24553,0.14846,-0.02135,-0.05721,"WALKING",0.22685,0.22096,0.27010,2.26630,2.77029,2.26630,2.77029,-0.01513,-0.01914,0.40107,0.49864,0.00253,0.90223,51.25786
60.700,"NMPC",-1.51893,-0.31057,-1.53787,0.47591,0.80051,-0.01949,0.33678,0.24448,0.14639,-0.02279,0.00119,"WALKING",0.22430,0.22026,0.26871,2.25903,2.75599,2.25903,2.75599,-0.00347,-0.00683,0.35724,0.44404,0.00209,0.80337,51.33849
60.800,"NMPC",-1.51548,-0.32642,-1.54483,0.45322,0.78042,-0.03958,0.33319,0.24019,0.14294,-0.02644,-0.07430,"WALKING",0.22175,0.21653,0.26384,2.22083,2.70610,2.22083,2.70610,-0.01797,-0.02660,0.41036,0.50791,0.00523,0.92350,51.43092
60.900,"NMPC",-1.51068,-0.34794,-1.55136,0.43087,0.78003,-0.03997,0.33356,0.23606,0.14177,-0.03043,-0.04672,"WALKING",0.21919,0.21260,0.25953,2.18054,2.66182,2.18054,2.66182,-0.01857,-0.02048,0.39295,0.48736,0.00114,0.88146,51.52069
61.000,"NMPC",-1.50158,-0.38703,-1.55745,0.40888,0.78725,-0.03275,0.33535,0.23185,0.14078,-0.03407,0.00349,"WALKING",0.21664,0.20855,0.25514,2.13893,2.61687,2.13893,2.61687,-0.01613,-0.01773,0.37621,0.46778,0.00095,0.84495,51.60906
61.100,"NMPC",-1.50668,-0.36389,-1.56318,0.38707,0.75314,-0.06686,0.32848,0.22915,0.13279,-0.03852,-0.15821,"WALKING",0.21409,0.20717,0.25112,2.12484,2.57564,2.12484,2.57564,-0.00152,-0.02721,0.36499,0.44940,0.01447,0.82886,51.69114
61.200,"NMPC",-1.50154,-0.38454,-1.56852,0.36568,0.75309,-0.06691,0.32974,0.22320,0.11517,-0.04521,-0.09642,"WALKING",0.21154,0.20414,0.24226,2.09372,2.48470,2.09372,2.48470,-0.01794,-0.04652,0.41794,0.50182,0.01396,0.93372,51.78408
61.300,"NMPC",-1.49619,-0.40488,-1.57350,0.34475,0.75335,-0.06665,0.33230,0.21776,0.10809,-0.05188,-0.05763,"WALKING",0.20900,0.19987,0.23565,2.04996,2.41689,2.04996,2.41689,-0.02924,-0.03770,0.41265,0.49183,0.00388,0.90836,51.87184
61.400,"NMPC",-1.49063,-0.42489,-1.57813,0.32435,0.75392,-0.06608,0.33518,0.21178,0.10424,-0.05851,-0.03279,"WALKING",0.20647,0.19453,0.22904,1.99520,2.34909,1.99520,2.34909,-0.02941,-0.03665,0.39960,0.47546,0.00320,0.87826,51.95870
61.500,"NMPC",-1.48487,-0.44459,-1.58242,0.30444,0.75481,-0.06519,0.33818,0.20678,0.10281,-0.06505,-0.01643,"WALKING",0.20395,0.18977,0.22380,1.94632,2.29536,1.94632,2.29536,-0.02710,-0.02942,0.37469,0.44668,0.00101,0.82238,52.03976
