t,mode,bill_x,bill_y,pioneer_x,pioneer_y,distance,error,heading_error,control_v,control_w,integral,derivative,bill_state,bill_speed,wheel_left_linear,wheel_right_linear,wheel_left_omega,wheel_right_omega,u_left,u_right,du_left,du_right,wheel_left_power,wheel_right_power,yaw_power,total_power,energy_j
107.150,"LQR",1.08105,1.11098,1.70351,0.51902,0.85881,0.03881,0.17255,0.00000,0.00000,0.25880,-0.00627,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
107.250,"LQR",1.07375,1.11828,1.70378,0.51858,0.86151,0.04151,0.17241,0.00000,0.00000,0.26283,-0.00265,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
107.350,"LQR",1.06696,1.12507,1.70404,0.51816,0.87528,0.05528,0.17188,0.00000,0.00000,0.26808,0.01228,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
107.450,"LQR",1.06221,1.12982,1.70430,0.51773,0.88687,0.06687,0.17142,0.00000,0.00000,0.27442,0.02344,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
107.550,"LQR",1.06701,1.12502,1.70454,0.51733,0.88197,0.06197,0.17142,0.00000,0.00000,0.28088,0.01552,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
107.650,"LQR",1.07292,1.11911,1.70478,0.51693,0.87800,0.05800,0.17143,0.00000,0.00000,0.28681,0.00957,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
107.750,"LQR",1.08105,1.11098,1.70505,0.51649,0.86659,0.04659,0.17163,0.00000,0.00000,0.29179,-0.00369,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
107.850,"LQR",1.08105,1.11098,1.70530,0.51609,0.86209,0.04209,0.17163,0.00000,0.00000,0.29598,-0.00796,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
107.950,"LQR",1.08105,1.11098,1.70556,0.51567,0.86255,0.04255,0.17150,0.00000,0.00000,0.30023,-0.00662,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
108.050,"LQR",1.08105,1.11098,1.70581,0.51525,0.86303,0.04303,0.17134,0.00000,0.00000,0.30452,-0.00540,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
108.150,"LQR",1.06268,1.12935,1.70606,0.51484,0.88023,0.06023,0.17075,0.00000,0.00000,0.30969,0.01408,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
108.250,"LQR",1.06608,1.12595,1.70631,0.51442,0.88590,0.06590,0.17046,0.00000,0.00000,0.31647,0.01825,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
108.350,"LQR",1.07546,1.11657,1.70657,0.51399,0.88309,0.06309,0.17040,0.00000,0.00000,0.32290,0.01324,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
108.450,"LQR",1.06231,1.12972,1.70681,0.51358,0.87890,0.05890,0.17037,0.00000,0.00000,0.32847,0.00784,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
108.550,"LQR",1.07700,1.11503,1.70708,0.51315,0.87979,0.05979,0.17024,0.00000,0.00000,0.33504,0.00721,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
108.650,"LQR",1.08105,1.11098,1.70733,0.51273,0.86622,0.04622,0.17047,0.00000,0.00000,0.33992,-0.00798,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
108.750,"LQR",1.08105,1.11098,1.70757,0.51233,0.86634,0.04634,0.17033,0.00000,0.00000,0.34454,-0.00698,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
108.850,"LQR",1.07985,1.11218,1.70781,0.51193,0.86679,0.04679,0.17017,0.00000,0.00000,0.34921,-0.00576,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
108.950,"LQR",1.07026,1.12178,1.70805,0.51153,0.87699,0.05699,0.16980,0.00000,0.00000,0.35449,0.00596,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
109.050,"LQR",1.06254,1.12949,1.70831,0.51111,0.88715,0.06715,0.16942,0.00000,0.00000,0.36099,0.01616,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
109.150,"LQR",1.06574,1.12629,1.70856,0.51070,0.89517,0.07517,0.16910,0.00000,0.00000,0.36845,0.02283,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
109.250,"LQR",1.06886,1.12317,1.70882,0.51028,0.88857,0.06857,0.16912,0.00000,0.00000,0.37538,0.01344,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
109.350,"LQR",1.07718,1.11485,1.70908,0.50985,0.88097,0.06097,0.16918,0.00000,0.00000,0.38173,0.00379,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
109.450,"LQR",1.08105,1.11098,1.70933,0.50944,0.86959,0.04959,0.16933,0.00000,0.00000,0.38695,-0.00877,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
109.550,"LQR",1.08105,1.11098,1.70958,0.50902,0.87006,0.05006,0.16917,0.00000,0.00000,0.39195,-0.00732,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
109.650,"LQR",1.08105,1.11098,1.70984,0.50860,0.87054,0.05054,0.16903,0.00000,0.00000,0.39699,-0.00603,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
109.750,"LQR",1.07008,1.12195,1.71008,0.50820,0.87101,0.05101,0.16888,0.00000,0.00000,0.40208,-0.00488,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
109.850,"LQR",1.06533,1.12670,1.71032,0.50779,0.89769,0.07769,0.16813,0.00000,0.00000,0.40930,0.02405,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
109.950,"LQR",1.06733,1.12471,1.71058,0.50737,0.89308,0.07308,0.16811,0.00000,0.00000,0.41665,0.01663,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
110.050,"LQR",1.07190,1.12013,1.71083,0.50695,0.88105,0.06105,0.16826,0.00000,0.00000,0.42328,0.00171,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
110.150,"LQR",1.07027,1.12177,1.71108,0.50654,0.90020,0.08020,0.16769,0.00000,0.00000,0.43057,0.02232,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
110.250,"LQR",1.08053,1.11150,1.71132,0.50614,0.87941,0.05941,0.16804,0.00000,0.00000,0.43695,-0.00222,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
110.350,"LQR",1.08105,1.11098,1.71158,0.50572,0.87379,0.05379,0.16805,0.00000,0.00000,0.44236,-0.00785,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
110.450,"LQR",1.08105,1.11098,1.71183,0.50530,0.87425,0.05425,0.16791,0.00000,0.00000,0.44777,-0.00652,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
110.550,"LQR",1.07454,1.11749,1.71209,0.50488,0.87586,0.05586,0.16774,0.00000,0.00000,0.45000,-0.00407,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
110.650,"LQR",1.06760,1.12443,1.71235,0.50446,0.89020,0.07020,0.16729,0.00000,0.00000,0.45000,0.01164,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
110.750,"LQR",1.06168,1.13036,1.71261,0.50403,0.90140,0.08140,0.16691,0.00000,0.00000,0.45000,0.02246,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
110.850,"LQR",1.06688,1.12515,1.71286,0.50361,0.89818,0.07818,0.16685,0.00000,0.00000,0.45000,0.01640,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
110.950,"LQR",1.07239,1.11964,1.71312,0.50320,0.89425,0.07425,0.16680,0.00000,0.00000,0.45000,0.01042,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
111.050,"LQR",1.08105,1.11098,1.71337,0.50278,0.88305,0.06305,0.16691,0.00000,0.00000,0.45000,-0.00270,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
111.150,"LQR",1.08105,1.11098,1.71362,0.50237,0.87758,0.05758,0.16690,0.00000,0.00000,0.45000,-0.00808,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
111.250,"LQR",1.08105,1.11098,1.71387,0.50196,0.87804,0.05804,0.16677,0.00000,0.00000,0.45000,-0.00672,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
111.350,"LQR",1.08105,1.11098,1.71412,0.50156,0.87850,0.05850,0.16661,0.00000,0.00000,0.45000,-0.00552,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
111.450,"LQR",1.06228,1.12975,1.71436,0.50116,0.89325,0.07325,0.16617,0.00000,0.00000,0.45000,0.01129,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
111.550,"LQR",1.06608,1.12595,1.71460,0.50076,0.90190,0.08190,0.16589,0.00000,0.00000,0.45000,0.01883,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
111.650,"LQR",1.07440,1.11763,1.71485,0.50035,0.90002,0.08002,0.16580,0.00000,0.00000,0.45000,0.01482,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
111.750,"LQR",1.06217,1.12986,1.71509,0.49995,0.89224,0.07224,0.16584,0.00000,0.00000,0.45000,0.00531,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
111.850,"LQR",1.07647,1.11557,1.71536,0.49951,0.89689,0.07689,0.16562,0.00000,0.00000,0.45000,0.00895,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
111.950,"LQR",1.08105,1.11098,1.71561,0.49910,0.88239,0.06239,0.16578,0.00000,0.00000,0.45000,-0.00739,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
112.050,"LQR",1.08105,1.11098,1.71586,0.49869,0.88174,0.06174,0.16571,0.00000,0.00000,0.45000,-0.00726,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
112.150,"LQR",1.08065,1.11139,1.71610,0.49829,0.88221,0.06221,0.16558,0.00000,0.00000,0.45000,-0.00598,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
112.250,"LQR",1.07065,1.12138,1.71635,0.49787,0.89130,0.07130,0.16529,0.00000,0.00000,0.45000,0.00461,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
112.350,"LQR",1.06320,1.12883,1.71661,0.49746,0.90187,0.08187,0.16495,0.00000,0.00000,0.45000,0.01536,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
112.450,"LQR",1.06521,1.12682,1.71686,0.49704,0.91137,0.09137,0.16466,0.00000,0.00000,0.45000,0.02376,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
112.550,"LQR",1.06833,1.12371,1.71712,0.49662,0.90420,0.08420,0.16467,0.00000,0.00000,0.45000,0.01365,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
112.650,"LQR",1.07652,1.11551,1.71738,0.49620,0.89717,0.07717,0.16468,0.00000,0.00000,0.45000,0.00456,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
112.750,"LQR",1.08105,1.11098,1.71764,0.49577,0.88505,0.06505,0.16478,0.00000,0.00000,0.45000,-0.00890,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
112.850,"LQR",1.08105,1.11098,1.71789,0.49535,0.88553,0.06553,0.16463,0.00000,0.00000,0.45000,-0.00743,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
112.950,"LQR",1.08105,1.11098,1.71813,0.49496,0.88597,0.06597,0.16456,0.00000,0.00000,0.45000,-0.00616,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
113.050,"LQR",1.07180,1.12023,1.71838,0.49454,0.88646,0.06646,0.16442,0.00000,0.00000,0.45000,-0.00498,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
113.150,"LQR",1.06494,1.12709,1.71862,0.49415,0.91373,0.09373,0.16381,0.00000,0.00000,0.45000,0.02474,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
113.250,"LQR",1.06626,1.12577,1.71887,0.49374,0.90851,0.08851,0.16377,0.00000,0.00000,0.45000,0.01659,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
113.350,"LQR",1.07336,1.11867,1.71913,0.49332,0.89797,0.07797,0.16383,0.00000,0.00000,0.45000,0.00322,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
113.450,"LQR",1.06907,1.12296,1.71938,0.49290,0.91395,0.09395,0.16343,0.00000,0.00000,0.45000,0.02040,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
113.550,"LQR",1.08000,1.11203,1.71964,0.49248,0.89563,0.07563,0.16361,0.00000,0.00000,0.45000,-0.00142,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
113.650,"LQR",1.08105,1.11098,1.71990,0.49205,0.88925,0.06925,0.16359,0.00000,0.00000,0.45000,-0.00798,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
113.750,"LQR",1.08105,1.11098,1.72016,0.49163,0.88974,0.06974,0.16344,0.00000,0.00000,0.45000,-0.00661,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
113.850,"LQR",1.07534,1.11669,1.72041,0.49122,0.89021,0.07021,0.16330,0.00000,0.00000,0.45000,-0.00539,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
113.950,"LQR",1.06800,1.12403,1.72066,0.49080,0.90510,0.08510,0.16292,0.00000,0.00000,0.45000,0.01106,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
114.050,"LQR",1.06114,1.13089,1.72092,0.49037,0.91594,0.09594,0.16263,0.00000,0.00000,0.45000,0.02154,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
114.150,"LQR",1.06675,1.12528,1.72118,0.48995,0.91441,0.09441,0.16253,0.00000,0.00000,0.45000,0.01733,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
114.250,"LQR",1.07186,1.12017,1.72143,0.48954,0.91047,0.09047,0.16247,0.00000,0.00000,0.45000,0.01129,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
114.350,"LQR",1.08094,1.11109,1.72168,0.48913,0.89945,0.07945,0.16252,0.00000,0.00000,0.45000,-0.00173,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
114.450,"LQR",1.08105,1.11098,1.72193,0.48871,0.89304,0.07304,0.16255,0.00000,0.00000,0.45000,-0.00821,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
114.550,"LQR",1.08105,1.11098,1.72219,0.48829,0.89352,0.07352,0.16241,0.00000,0.00000,0.45000,-0.00682,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
114.650,"LQR",1.08105,1.11098,1.72245,0.48786,0.89400,0.07400,0.16228,0.00000,0.00000,0.45000,-0.00557,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
114.750,"LQR",1.06189,1.13015,1.72270,0.48746,0.90632,0.08632,0.16195,0.00000,0.00000,0.45000,0.00857,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
114.850,"LQR",1.06608,1.12595,1.72295,0.48704,0.91800,0.09800,0.16164,0.00000,0.00000,0.45000,0.01956,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
114.950,"LQR",1.07334,1.11870,1.72321,0.48662,0.91659,0.09659,0.16154,0.00000,0.00000,0.45000,0.01601,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
115.050,"LQR",1.06363,1.12840,1.72346,0.48621,0.90573,0.08573,0.16158,0.00000,0.00000,0.45000,0.00296,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
115.150,"LQR",1.07593,1.11610,1.72371,0.48579,0.91414,0.09414,0.16132,0.00000,0.00000,0.45000,0.01099,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
115.250,"LQR",1.08105,1.11098,1.72397,0.48537,0.89869,0.07869,0.16142,0.00000,0.00000,0.45000,-0.00656,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
115.350,"LQR",1.08105,1.11098,1.72423,0.48494,0.89731,0.07731,0.16131,0.00000,0.00000,0.45000,-0.00728,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
115.450,"LQR",1.08105,1.11098,1.72448,0.48453,0.89779,0.07779,0.16118,0.00000,0.00000,0.45000,-0.00598,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
115.550,"LQR",1.07105,1.12098,1.72474,0.48411,0.90578,0.08578,0.16092,0.00000,0.00000,0.45000,0.00343,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
115.650,"LQR",1.06386,1.12817,1.72500,0.48368,0.91690,0.09690,0.16062,0.00000,0.00000,0.45000,0.01488,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.82649
115.750,"LQR",1.06468,1.12735,1.72483,0.48383,0.92774,0.10774,0.16035,0.01399,0.03807,0.45000,0.02482,"STOPPED",0.00000,0.00769,0.02029,0.07883,0.20809,0.07883,0.20809,0.07883,0.20809,0.02854,0.07549,0.02087,0.12490,86.83273
115.850,"LQR",1.06779,1.12424,1.72318,0.48595,0.91800,0.09800,0.15514,0.03679,0.10344,0.45000,0.01181,"STOPPED",0.00000,0.01967,0.05391,0.20173,0.55290,0.20173,0.55290,0.05724,0.16205,0.06247,0.17239,0.04599,0.28085,86.85750
115.950,"LQR",1.07586,1.11617,1.72035,0.48954,0.90742,0.08742,0.14408,0.05407,0.15409,0.45000,-0.00090,"STOPPED",0.00000,0.02857,0.07957,0.29303,0.81614,0.29303,0.81614,0.03993,0.11948,0.07715,0.21744,0.05200,0.34658,86.89130
116.050,"LQR",1.08105,1.11098,1.71673,0.49398,0.88946,0.06946,0.12859,0.06426,0.18980,0.45000,-0.02005,"STOPPED",0.00000,0.03285,0.09568,0.33693,0.98129,0.33693,0.98129,0.01583,0.07025,0.06942,0.20597,0.04382,0.31921,86.92435
116.150,"LQR",1.08105,1.11098,1.71254,0.49893,0.88273,0.06273,0.10973,0.07059,0.21181,0.45000,-0.02509,"STOPPED",0.00000,0.03553,0.10564,0.36444,1.08349,0.36444,1.08349,0.01341,0.04523,0.06730,0.20477,0.02858,0.30065,86.95494
116.250,"LQR",1.08105,1.11098,1.70795,0.50412,0.87604,0.05604,0.08893,0.07458,0.22144,0.45000,-0.02957,"STOPPED",0.00000,0.03793,0.11123,0.38907,1.14083,0.38907,1.14083,0.01195,0.02335,0.06479,0.19512,0.01071,0.27061,86.98281
116.350,"LQR",1.07353,1.11850,1.70824,0.50373,0.87276,0.05276,0.07807,0.00000,0.00000,0.45000,-0.02979,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.98281
116.450,"LQR",1.06454,1.12749,1.70853,0.50334,0.90061,0.08061,0.07749,0.00000,0.00000,0.45000,0.00337,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.98281
116.550,"LQR",1.06608,1.12595,1.70882,0.50296,0.89488,0.07488,0.07749,0.00000,0.00000,0.45000,-0.00307,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.98281
116.650,"LQR",1.07482,1.11721,1.70910,0.50258,0.88584,0.06584,0.07757,0.00000,0.00000,0.45000,-0.01270,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.98281
116.750,"LQR",1.06788,1.12416,1.70938,0.50219,0.89825,0.07825,0.07726,0.00000,0.00000,0.45000,0.00247,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.98281
