t,mode,bill_x,bill_y,pioneer_x,pioneer_y,distance,error,heading_error,control_v,control_w,integral,derivative,bill_state,bill_speed,wheel_left_linear,wheel_right_linear,wheel_left_omega,wheel_right_omega,u_left,u_right,du_left,du_right,wheel_left_power,wheel_right_power,yaw_power,total_power,energy_j
66.650,"PI",-1.04857,-1.14199,-1.23127,-0.24767,0.91364,0.09364,0.04483,0.12765,0.08289,0.45000,-0.06944,"WALKING",0.13022,0.11393,0.14137,1.16855,1.44995,1.16855,1.44995,-0.01822,-0.02772,0.20980,0.26278,0.00334,0.47592,46.43674
66.750,"PI",-1.01273,-1.17547,-1.22930,-0.25968,0.93997,0.11997,0.06593,0.12921,0.09540,0.45000,0.07446,"WALKING",0.13044,0.11342,0.14500,1.16333,1.48720,1.16333,1.48720,0.01037,0.05883,0.23005,0.29699,0.01961,0.54665,46.48657
66.850,"PI",-1.02043,-1.16761,-1.22710,-0.27225,0.93816,0.11816,0.06515,0.13303,0.10363,0.45000,0.03626,"WALKING",0.13073,0.11588,0.15018,1.18850,1.54033,1.18850,1.54033,0.00881,0.01701,0.19477,0.25568,0.00360,0.45406,46.53482
66.950,"PI",-1.00567,-1.18062,-1.22481,-0.28466,0.93898,0.11898,0.06627,0.13251,0.10419,0.45000,0.04433,"WALKING",0.13109,0.11527,0.14975,1.18221,1.53592,1.18221,1.53592,0.00259,0.03222,0.20203,0.26574,0.01310,0.48087,46.58362
67.050,"PI",-1.00944,-1.17672,-1.22244,-0.29679,0.90778,0.08778,0.04393,0.12754,0.08838,0.45000,-0.09422,"WALKING",0.13152,0.11291,0.14217,1.15810,1.45813,1.15810,1.45813,-0.01889,-0.05106,0.22966,0.29178,0.01206,0.53350,46.63354
67.150,"PI",-0.99940,-1.18526,-1.22009,-0.30833,0.90474,0.08474,0.04308,0.12231,0.08041,0.45000,-0.06837,"WALKING",0.13202,0.10901,0.13562,1.11801,1.39100,1.11801,1.39100,-0.01851,-0.02856,0.20138,0.25283,0.00343,0.45764,46.68119
67.250,"PI",-0.96690,-1.21310,-1.21770,-0.31961,0.91904,0.09904,0.05545,0.12163,0.08617,0.45000,0.02180,"WALKING",0.13260,0.10737,0.13589,1.10121,1.39375,1.10121,1.39375,-0.00142,0.02416,0.17723,0.22676,0.00935,0.41334,46.72333
67.350,"PI",-0.95267,-1.22458,-1.21509,-0.33139,0.94134,0.12134,0.07199,0.12820,0.10470,0.45000,0.10267,"WALKING",0.13324,0.11087,0.14553,1.13717,1.49260,1.13717,1.49260,0.02407,0.06094,0.23880,0.31662,0.01637,0.57180,46.77576
67.450,"PI",-0.95532,-1.22167,-1.21228,-0.34345,0.92682,0.10682,0.06162,0.12914,0.10383,0.45000,0.00866,"WALKING",0.13395,0.11196,0.14632,1.14828,1.50077,1.14828,1.50077,0.00054,-0.00161,0.16562,0.21963,0.00095,0.38619,46.81636
67.550,"PI",-0.95805,-1.21893,-1.20943,-0.35515,0.90028,0.08028,0.04227,0.12364,0.08735,0.45000,-0.10010,"WALKING",0.13474,0.10918,0.13810,1.11982,1.41636,1.11982,1.41636,-0.01993,-0.05503,0.22622,0.28865,0.01301,0.52787,46.86592
67.650,"PI",-0.94738,-1.22723,-1.20663,-0.36625,0.89935,0.07935,0.04283,0.11862,0.07989,0.45000,-0.06434,"WALKING",0.13559,0.10540,0.13184,1.08100,1.35222,1.08100,1.35222,-0.01743,-0.02717,0.19239,0.24285,0.00330,0.43854,46.91164
67.750,"PI",-0.90258,-1.26246,-1.20382,-0.37703,0.90051,0.08051,0.04528,0.11592,0.07830,0.45000,-0.03388,"WALKING",0.13651,0.10296,0.12888,1.05602,1.32182,1.05602,1.32182,-0.01076,-0.01058,0.16851,0.21303,0.00006,0.38159,46.95126
67.850,"PI",-0.90066,-1.26317,-1.20075,-0.38837,0.92697,0.10697,0.06532,0.12368,0.10001,0.45000,0.06218,"WALKING",0.13750,0.10713,0.14023,1.09877,1.43829,1.09877,1.43829,0.01893,0.02824,0.19787,0.26195,0.00395,0.46377,47.00466
67.950,"PI",-0.88220,-1.27663,-1.19756,-0.39973,0.90666,0.08666,0.05044,0.12282,0.09403,0.45000,-0.04948,"WALKING",0.13855,0.10726,0.13838,1.10008,1.41931,1.10008,1.41931,-0.00757,-0.03509,0.19423,0.25331,0.01098,0.45851,47.04874
68.050,"PI",-0.90324,-1.26008,-1.19420,-0.41122,0.90745,0.08745,0.05101,0.12346,0.09544,0.45000,-0.05106,"WALKING",0.13967,0.10766,0.13925,1.10424,1.42824,1.10424,1.42824,-0.00522,-0.03850,0.19591,0.25616,0.01347,0.46555,47.09720
68.150,"PI",-0.89180,-1.26820,-1.19090,-0.42214,0.89726,0.07726,0.04404,0.11793,0.08366,0.45000,-0.06610,"WALKING",0.14086,0.10408,0.13177,1.06751,1.35152,1.06751,1.35152,-0.01825,-0.03053,0.19339,0.24714,0.00436,0.44489,47.14399
68.250,"PI",-0.86220,-1.28928,-1.18761,-0.43271,0.90047,0.08047,0.04764,0.11531,0.08205,0.45000,-0.02618,"WALKING",0.14210,0.10173,0.12889,1.04341,1.32196,1.04341,1.32196,-0.00967,-0.00774,0.16320,0.20898,0.00067,0.37285,47.18327
68.350,"PI",-0.83217,-1.31000,-1.18413,-0.44353,0.92627,0.10627,0.06696,0.12080,0.09945,0.45000,0.08223,"WALKING",0.14342,0.10434,0.13726,1.07020,1.40781,1.07020,1.40781,0.01959,0.04891,0.21045,0.27969,0.01237,0.50251,47.23047
68.450,"PI",-0.83414,-1.30783,-1.18034,-0.45492,0.92556,0.10556,0.06589,0.12580,0.10771,0.45000,0.03826,"WALKING",0.14479,0.10798,0.14363,1.10745,1.47310,1.10745,1.47310,0.01142,0.00939,0.17661,0.23815,0.00093,0.41568,47.27862
68.550,"PI",-0.84425,-1.30034,-1.17647,-0.46616,0.90826,0.08826,0.05285,0.12360,0.09900,0.45000,-0.04793,"WALKING",0.14622,0.10722,0.13999,1.09969,1.43578,1.09969,1.43578,-0.00870,-0.03263,0.19301,0.25489,0.01005,0.45795,47.32063
68.650,"PI",-0.83188,-1.30829,-1.17264,-0.47695,0.89814,0.07814,0.04559,0.11821,0.08668,0.45000,-0.06368,"WALKING",0.14771,0.10386,0.13255,1.06525,1.35952,1.06525,1.35952,-0.01710,-0.02992,0.19150,0.24680,0.00471,0.44300,47.36731
68.750,"PI",-0.80738,-1.32399,-1.16887,-0.48729,0.89898,0.07898,0.04703,0.11536,0.08326,0.45000,-0.03536,"WALKING",0.14926,0.10158,0.12914,1.04189,1.32455,1.04189,1.32455,-0.01010,-0.01397,0.16840,0.21633,0.00137,0.38610,47.40715
68.850,"PI",-0.77806,-1.34227,-1.16489,-0.49792,0.93401,0.11401,0.07274,0.12162,0.10360,0.45000,0.12055,"WALKING",0.15087,0.10448,0.13877,1.07157,1.42328,1.07157,1.42328,0.02750,0.07542,0.23966,0.32132,0.02106,0.58204,47.45624
68.950,"PI",-0.77586,-1.34295,-1.16059,-0.50903,0.92066,0.10066,0.06278,0.12447,0.10523,0.45000,0.01972,"WALKING",0.15254,0.10705,0.14188,1.09798,1.45521,1.09798,1.45521,0.00545,0.00067,0.16238,0.21833,0.00214,0.38284,47.49920
69.050,"PI",-0.77347,-1.34387,-1.15615,-0.52014,0.92809,0.10809,0.06732,0.12592,0.10884,0.45000,0.04688,"WALKING",0.15425,0.10791,0.14394,1.10676,1.47626,1.10676,1.47626,0.00885,0.02455,0.18741,0.25325,0.00725,0.44791,47.54043
69.150,"PI",-0.76686,-1.34743,-1.15170,-0.53098,0.90204,0.08204,0.04814,0.12131,0.09318,0.45000,-0.06691,"WALKING",0.15603,0.10589,0.13673,1.08604,1.40236,1.08604,1.40236,-0.01493,-0.03686,0.19944,0.26019,0.00867,0.46829,47.58709
69.250,"PI",-0.74512,-1.35983,-1.14730,-0.54140,0.90333,0.08333,0.04947,0.11826,0.08857,0.45000,-0.03557,"WALKING",0.15785,0.10360,0.13291,1.06256,1.36323,1.06256,1.36323,-0.00993,-0.01558,0.17307,0.22450,0.00212,0.39970,47.62848
69.350,"PI",-0.70570,-1.38193,-1.14271,-0.55203,0.92584,0.10584,0.06615,0.12161,0.10067,0.45000,0.06909,"WALKING",0.15972,0.10495,0.13827,1.07636,1.41811,1.07636,1.41811,0.01515,0.04406,0.20385,0.27148,0.01234,0.48768,47.67153
69.450,"PI",-0.69710,-1.38596,-1.13771,-0.56327,0.94002,0.12002,0.07526,0.12920,0.11584,0.45000,0.09274,"WALKING",0.16164,0.11003,0.14837,1.12849,1.52176,1.12849,1.52176,0.02505,0.04375,0.22257,0.30372,0.00919,0.53548,47.72651
69.550,"PI",-0.70388,-1.38158,-1.13246,-0.57468,0.92622,0.10622,0.06452,0.12988,0.11246,0.45000,0.00225,"WALKING",0.16361,0.11126,0.14849,1.14118,1.52296,1.14118,1.52296,0.00080,-0.00960,0.17146,0.23231,0.00496,0.40873,47.76869
69.650,"PI",-0.69601,-1.38536,-1.12726,-0.58572,0.90779,0.08779,0.05069,0.12504,0.09799,0.45000,-0.06756,"WALKING",0.16562,0.10882,0.14126,1.11614,1.44881,1.11614,1.44881,-0.01536,-0.03771,0.20628,0.27066,0.00929,0.48623,47.81725
69.750,"PI",-0.68107,-1.39276,-1.12212,-0.59633,0.90940,0.08940,0.05213,0.12198,0.09323,0.45000,-0.03473,"WALKING",0.16768,0.10655,0.13741,1.09279,1.40929,1.09279,1.40929,-0.00981,-0.01555,0.17807,0.23231,0.00227,0.41265,47.86003
69.850,"PI",-0.63227,-1.41698,-1.11687,-0.60691,0.93390,0.11390,0.06992,0.12483,0.10447,0.45000,0.08569,"WALKING",0.16978,0.10754,0.14212,1.10296,1.45762,1.10296,1.45762,0.01688,0.05750,0.22220,0.29675,0.01800,0.53694,47.90638
69.950,"PI",-0.63585,-1.41446,-1.11115,-0.61812,0.94150,0.12150,0.07433,0.13183,0.11700,0.45000,0.07584,"WALKING",0.17192,0.11247,0.15120,1.15354,1.55073,1.15354,1.55073,0.02135,0.03240,0.21407,0.29147,0.00549,0.51103,47.96121
70.050,"PI",-0.61360,-1.42452,-1.10524,-0.62939,0.94100,0.12100,0.07297,0.13314,0.11780,0.45000,0.05762,"WALKING",0.17410,0.11364,0.15264,1.16557,1.56549,1.16557,1.56549,0.01007,0.02963,0.20354,0.27713,0.00977,0.49044,48.00697
70.150,"PI",-0.61862,-1.42160,-1.09918,-0.64061,0.91956,0.09956,0.05683,0.13116,0.10751,0.45000,-0.05331,"WALKING",0.17632,0.11336,0.14895,1.16269,1.52767,1.16269,1.52767,-0.00815,-0.03716,0.20814,0.27682,0.01323,0.49818,48.05233
70.250,"PI",-0.60230,-1.42859,-1.09319,-0.65144,0.91803,0.09803,0.05551,0.12773,0.10038,0.45000,-0.03670,"WALKING",0.17857,0.11111,0.14434,1.13962,1.48040,1.13962,1.48040,-0.01020,-0.01809,0.18864,0.24808,0.00336,0.44008,48.09821
70.350,"PI",-0.56004,-1.44661,-1.08714,-0.66214,0.93309,0.11309,0.06627,0.12866,0.10563,0.45000,0.04278,"WALKING",0.18085,0.11117,0.14614,1.14025,1.49886,1.14025,1.49886,0.00743,0.02918,0.19619,0.26111,0.00975,0.46704,48.14222
70.450,"PI",-0.53500,-1.45645,-1.08060,-0.67335,0.95928,0.13928,0.08336,0.13713,0.12433,0.45000,0.12963,"WALKING",0.18317,0.11655,0.15771,1.19540,1.61750,1.19540,1.61750,0.03357,0.06933,0.26821,0.36702,0.01886,0.65409,48.20275
70.550,"PI",-0.53363,-1.45622,-1.07363,-0.68500,0.95051,0.13051,0.07593,0.14088,0.12649,0.45000,0.04500,"WALKING",0.18551,0.11995,0.16181,1.23021,1.65961,1.23021,1.65961,0.01163,0.01143,0.19925,0.27308,0.00011,0.47244,48.25346
70.650,"PI",-0.53412,-1.45546,-1.06663,-0.69639,0.92856,0.10856,0.05937,0.13764,0.11342,0.45000,-0.06045,"WALKING",0.18789,0.11886,0.15641,1.21912,1.60417,1.21912,1.60417,-0.01114,-0.04054,0.22473,0.29942,0.01414,0.53830,48.30332
70.750,"PI",-0.51633,-1.46186,-1.05968,-0.70741,0.92842,0.10842,0.05886,0.13416,0.10631,0.45000,-0.03610,"WALKING",0.19028,0.11656,0.15175,1.19549,1.55641,1.19549,1.55641,-0.01011,-0.01833,0.19843,0.26170,0.00371,0.46384,48.35172
70.850,"PI",-0.46125,-1.48159,-1.05271,-0.71820,0.93117,0.11117,0.06073,0.13291,0.10478,0.45000,-0.01113,"WALKING",0.19271,0.11557,0.15025,1.18532,1.54104,1.18532,1.54104,-0.00363,-0.00474,0.17801,0.23472,0.00049,0.41323,48.39412
70.950,"PI",-0.44793,-1.48540,-1.04520,-0.72955,0.96302,0.14302,0.08188,0.14256,0.12657,0.45000,0.09993,"WALKING",0.19515,0.12161,0.16351,1.24733,1.67701,1.24733,1.67701,0.03001,0.04562,0.25358,0.34526,0.00838,0.60722,48.46034
71.050,"PI",-0.42122,-1.49360,-1.03734,-0.74110,0.94311,0.12311,0.06686,0.14366,0.12160,0.45000,-0.02714,"WALKING",0.19762,0.12353,0.16378,1.26702,1.67984,1.26702,1.67984,-0.00165,-0.03009,0.21412,0.28805,0.01467,0.51684,48.51453
71.150,"PI",-0.44179,-1.48610,-1.02918,-0.75276,0.95043,0.13043,0.07052,0.14662,0.12579,0.45000,-0.01280,"WALKING",0.20010,0.12581,0.16744,1.29033,1.71735,1.29033,1.71735,0.00274,-0.02404,0.20767,0.28080,0.01429,0.50275,48.57266
71.250,"PI",-0.42274,-1.49162,-1.02110,-0.76403,0.94061,0.12061,0.06285,0.14252,0.11471,0.45000,-0.04051,"WALKING",0.20260,0.12353,0.16150,1.26699,1.65642,1.26699,1.65642,-0.01167,-0.02260,0.21662,0.28708,0.00532,0.50902,48.62610
71.350,"PI",-0.38332,-1.50284,-1.01301,-0.77503,0.94389,0.12389,0.06481,0.14099,0.11240,0.45000,-0.01159,"WALKING",0.20511,0.12239,0.15959,1.25527,1.63686,1.25527,1.63686,-0.00410,-0.00598,0.19072,0.25244,0.00090,0.44406,48.67195
71.450,"PI",-0.33832,-1.51476,-1.00450,-0.78630,0.97283,0.15283,0.08385,0.14792,0.12913,0.45000,0.10235,"WALKING",0.20764,0.12655,0.16929,1.29794,1.73633,1.29794,1.73633,0.02727,0.05429,0.27029,0.36616,0.01480,0.65125,48.73378
71.550,"PI",-0.33456,-1.51477,-0.99536,-0.79809,0.97735,0.15735,0.08520,0.15532,0.13944,0.45000,0.06833,"WALKING",0.21018,0.13224,0.17839,1.35631,1.82968,1.35631,1.82968,0.02077,0.02019,0.23975,0.32862,0.00035,0.56871,48.79991
71.650,"PI",-0.34224,-1.51212,-0.98594,-0.80990,0.96413,0.14413,0.07468,0.15518,0.13358,0.45000,-0.01417,"WALKING",0.21272,0.13307,0.17728,1.36482,1.81830,1.36482,1.81830,-0.00161,-0.02055,0.22120,0.29964,0.01073,0.53156,48.85239
71.750,"PI",-0.32133,-1.51670,-0.97663,-0.82130,0.95397,0.13397,0.06676,0.15089,0.12183,0.45000,-0.04216,"WALKING",0.21527,0.13073,0.17105,1.34079,1.75440,1.34079,1.75440,-0.01191,-0.02332,0.23085,0.30641,0.00590,0.54316,48.90964
71.850,"PI",-0.29290,-1.52263,-0.96731,-0.83243,0.95713,0.13713,0.06851,0.14930,0.11912,0.45000,-0.01324,"WALKING",0.21782,0.12958,0.16901,1.32906,1.73346,1.32906,1.73346,-0.00416,-0.00694,0.20358,0.26973,0.00140,0.47471,48.95855
71.950,"PI",-0.24548,-1.53193,-0.95758,-0.84374,0.99588,0.17588,0.09370,0.15656,0.13815,0.45000,0.15481,"WALKING",0.22037,0.13370,0.17943,1.37127,1.84027,1.37127,1.84027,0.03773,0.09173,0.33769,0.45836,0.03165,0.82770,49.02506
72.050,"PI",-0.24199,-1.53177,-0.94725,-0.85541,0.98688,0.16688,0.08625,0.16173,0.14210,0.45000,0.05999,"WALKING",0.22293,0.13821,0.18525,1.41757,1.89999,1.41757,1.89999,0.01660,0.01957,0.24577,0.33491,0.00179,0.58246,49.08753
72.150,"PI",-0.22461,-1.53427,-0.93663,-0.86707,0.99685,0.17685,0.09102,0.16448,0.14591,0.45000,0.08976,"WALKING",0.22548,0.14033,0.18863,1.43928,1.93463,1.43928,1.93463,0.01930,0.04620,0.28284,0.38593,0.01665,0.68541,49.14765
72.250,"PI",-0.21216,-1.53578,-0.92587,-0.87856,0.96867,0.14867,0.07083,0.16105,0.13106,0.45000,-0.04898,"WALKING",0.22803,0.13936,0.18274,1.42932,1.87424,1.42932,1.87424,-0.01053,-0.03231,0.25538,0.33988,0.01211,0.60737,49.20702
72.350,"PI",-0.18332,-1.53964,-0.91516,-0.88969,0.97190,0.15190,0.07233,0.15898,0.12694,0.45000,-0.01706,"WALKING",0.23057,0.13797,0.17999,1.41512,1.84606,1.41512,1.84606,-0.00516,-0.00998,0.22198,0.29435,0.00260,0.51894,49.26071
72.450,"PI",-0.13068,-1.54606,-0.90420,-0.90078,0.99508,0.17508,0.08717,0.16297,0.13730,0.45000,0.08492,"WALKING",0.23310,0.14025,0.18570,1.43848,1.90459,1.43848,1.90459,0.02082,0.04882,0.28733,0.38577,0.01630,0.68940,49.32093
72.550,"PI",-0.11069,-1.54747,-0.89252,-0.91227,1.01448,0.19448,0.09794,0.17212,0.15298,0.45000,0.12516,"WALKING",0.23562,0.14680,0.19744,1.50566,2.02501,1.50566,2.02501,0.03457,0.05840,0.32891,0.44868,0.01546,0.79305,49.39952
72.650,"PI",-0.10912,-1.54679,-0.88026,-0.92396,1.00254,0.18254,0.08832,0.17445,0.15107,0.45000,0.03053,"WALKING",0.23813,0.14944,0.19945,1.53275,2.04563,1.53275,2.04563,0.00761,0.00155,0.23432,0.31902,0.00389,0.55723,49.45910
72.750,"PI",-0.09556,-1.54742,-0.86799,-0.93532,0.98398,0.16398,0.07457,0.17080,0.13793,0.45000,-0.05216,"WALKING",0.24063,0.14797,0.19362,1.51763,1.98588,1.51763,1.98588,-0.01120,-0.03384,0.27458,0.36489,0.01325,0.65272,49.52270
72.850,"PI",-0.07140,-1.54872,-0.85579,-0.94630,0.98725,0.16725,0.07603,0.16860,0.13352,0.45000,-0.01886,"WALKING",0.24311,0.14650,0.19069,1.50257,1.95584,1.50257,1.95584,-0.00552,-0.01078,0.23784,0.31491,0.00298,0.55574,49.58025
72.950,"PI",-0.00785,-1.55170,-0.84344,-0.95712,1.00757,0.18757,0.08890,0.17137,0.14126,0.45000,0.07622,"WALKING",0.24557,0.14799,0.19475,1.51784,1.99739,1.51784,1.99739,0.01760,0.04587,0.29656,0.39600,0.01694,0.70950,49.64206
73.050,"PI",-0.00189,-1.55095,-0.83031,-0.96829,1.02257,0.20257,0.09696,0.18008,0.15542,0.45000,0.09496,"WALKING",0.24801,0.15435,0.20580,1.58311,2.11075,1.58311,2.11075,0.02831,0.03878,0.31444,0.42592,0.00690,0.74726,49.72327
73.150,"PI",0.03068,-1.55093,-0.81679,-0.97945,1.01865,0.19865,0.09281,0.18202,0.15507,0.45000,0.05000,"WALKING",0.25042,0.15636,0.20769,1.60370,2.13014,1.60370,2.13014,0.01097,0.01839,0.27127,0.36704,0.00488,0.64319,49.78463
73.250,"PI",0.02779,-1.55012,-0.80298,-0.99050,1.00534,0.18534,0.08248,0.18208,0.14910,0.45000,-0.03154,"WALKING",0.25281,0.15740,0.20675,1.61436,2.12054,1.61436,2.12054,-0.00301,-0.02960,0.27729,0.37067,0.01681,0.66477,49.85094
73.350,"PI",0.05319,-1.54946,-0.78920,-1.00120,1.00330,0.18330,0.08022,0.17927,0.14202,0.45000,-0.02461,"WALKING",0.25518,0.15576,0.20277,1.59756,2.07968,1.59756,2.07968,-0.00722,-0.01457,0.26068,0.34537,0.00443,0.61047,49.91451
73.450,"PI",0.10518,-1.54760,-0.77534,-1.01167,1.01690,0.19690,0.08860,0.18043,0.14567,0.45000,0.04315,"WALKING",0.25752,0.15632,0.20453,1.60325,2.09779,1.60325,2.09779,0.00930,0.02523,0.27769,0.36957,0.00984,0.65711,49.97609
73.550,"PI",0.14337,-1.54506,-0.76075,-1.02234,1.04460,0.22460,0.10479,0.18924,0.16272,0.45000,0.13468,"WALKING",0.25982,0.16231,0.21617,1.66467,2.21710,1.66467,2.21710,0.03657,0.06812,0.38053,0.51415,0.02178,0.91646,50.06199
73.650,"PI",0.15214,-1.54351,-0.74533,-1.03320,1.03962,0.21962,0.09967,0.19439,0.16642,0.45000,0.06025,"WALKING",0.26210,0.16685,0.22193,1.71128,2.27625,1.71128,2.27625,0.01673,0.01652,0.29580,0.40117,0.00015,0.69711,50.13792
73.750,"PI",0.15688,-1.54241,-0.72974,-1.04380,1.02040,0.20040,0.08558,0.19233,0.15582,0.45000,-0.04094,"WALKING",0.26434,0.16654,0.21812,1.70810,2.23710,1.70810,2.23710,-0.00721,-0.03223,0.30349,0.40459,0.01654,0.72462,50.20460
73.850,"PI",0.18327,-1.53950,-0.71428,-1.05398,1.01879,0.19879,0.08359,0.18920,0.14830,0.45000,-0.02890,"WALKING",0.26654,0.16466,0.21375,1.68880,2.19228,1.68880,2.19228,-0.00820,-0.01645,0.28027,0.37045,0.00519,0.65592,50.27298
73.950,"PI",0.24208,-1.53241,-0.69877,-1.06387,1.02218,0.20218,0.08531,0.18833,0.14666,0.45000,-0.00426,"WALKING",0.26871,0.16406,0.21260,1.68267,2.18056,1.68267,2.18056,-0.00161,-0.00295,0.25268,0.33396,0.00083,0.58747,50.33318
74.050,"PI",0.27002,-1.52779,-0.68249,-1.07390,1.05582,0.23582,0.10582,0.19778,0.16640,0.45000,0.11748,"WALKING",0.27084,0.17024,0.22532,1.74603,2.31094,1.74603,2.31094,0.03397,0.05626,0.38017,0.51101,0.01573,0.90691,50.42563
74.150,"PI",0.29922,-1.52246,-0.66564,-1.08390,1.03880,0.21880,0.09340,0.20000,0.16360,0.45000,-0.00275,"WALKING",0.27293,0.17292,0.22707,1.77356,2.32897,1.77356,2.32897,0.00245,-0.01755,0.28197,0.37803,0.01389,0.67388,50.50019
74.250,"PI",0.29271,-1.52254,-0.64837,-1.09375,1.04696,0.22696,0.09703,0.20306,0.16744,0.45000,0.01386,"WALKING",0.27497,0.17534,0.23077,1.79839,2.36684,1.79839,2.36684,0.00599,-0.00803,0.26776,0.36046,0.00996,0.63818,50.57476
74.350,"PI",0.31739,-1.51753,-0.63116,-1.10321,1.03356,0.21356,0.08726,0.19945,0.15629,0.45000,-0.03812,"WALKING",0.27697,0.17358,0.22532,1.78035,2.31095,1.78035,2.31095,-0.01010,-0.02262,0.30772,0.40679,0.00830,0.72280,50.64916
74.450,"PI",0.36193,-1.50803,-0.61402,-1.11229,1.03673,0.21673,0.08877,0.19801,0.15357,0.45000,-0.01074,"WALKING",0.27893,0.17260,0.22343,1.77024,2.29159,1.77024,2.29159,-0.00339,-0.00632,0.27391,0.36175,0.00191,0.63757,50.71472
74.550,"PI",0.41634,-1.49515,-0.59638,-1.12127,1.06438,0.24438,0.10569,0.20439,0.16786,0.45000,0.09924,"WALKING",0.28083,0.17661,0.23217,1.81141,2.38126,1.81141,2.38126,0.02680,0.05165,0.37840,0.50559,0.01769,0.90168,50.79973
74.650,"PI",0.42886,-1.49088,-0.57780,-1.13033,1.07174,0.25174,0.10859,0.21220,0.17850,0.45000,0.07812,"WALKING",0.28269,0.18266,0.24175,1.87346,2.47944,1.87346,2.47944,0.02343,0.02569,0.34895,0.47083,0.00171,0.82150,50.89304
74.750,"PI",0.42713,-1.49039,-0.55887,-1.13914,1.05957,0.23957,0.09920,0.21270,0.17388,0.45000,-0.00368,"WALKING",0.28450,0.18393,0.24148,1.88644,2.47673,1.88644,2.47673,0.00029,-0.01543,0.30124,0.40428,0.01159,0.71711,50.96607
74.850,"PI",0.45380,-1.48247,-0.54011,-1.14749,1.04741,0.22741,0.09033,0.20845,0.16200,0.45000,-0.04325,"WALKING",0.28626,0.18164,0.23526,1.86294,2.41291,1.86294,2.41291,-0.01197,-0.02416,0.32789,0.43266,0.00838,0.76893,51.04643
74.950,"PI",0.48166,-1.47366,-0.52143,-1.15546,1.05035,0.23035,0.09180,0.20674,0.15899,0.45000,-0.01476,"WALKING",0.28796,0.18043,0.23306,1.85059,2.39033,1.85059,2.39033,-0.00446,-0.00781,0.29096,0.38356,0.00226,0.67677,51.11606
75.050,"PI",0.54070,-1.45420,-0.50238,-1.16322,1.08985,0.26985,0.11623,0.21324,0.17614,0.45000,0.16288,"WALKING",0.28960,0.18409,0.24240,1.88814,2.48611,1.88814,2.48611,0.03900,0.09733,0.48099,0.64224,0.04358,1.16681,51.20657
75.150,"PI",0.54460,-1.45181,-0.48254,-1.17090,1.08292,0.26292,0.11053,0.21905,0.18140,0.45000,0.07534,"WALKING",0.29120,0.18903,0.24907,1.93873,2.55455,1.93873,2.55455,0.02027,0.02884,0.36186,0.48624,0.00659,0.85469,51.29519
75.250,"PI",0.57472,-1.44025,-0.46240,-1.17827,1.09290,0.27290,0.11520,0.22161,0.18474,0.45000,0.10723,"WALKING",0.29273,0.19104,0.25218,1.95933,2.58649,1.95933,2.58649,0.02190,0.05767,0.41276,0.55461,0.02803,0.99540,51.38412
75.350,"PI",0.59046,-1.43353,-0.44213,-1.18527,1.06073,0.24073,0.09348,0.21812,0.16974,0.45000,-0.05384,"WALKING",0.29421,0.19003,0.24621,1.94905,2.52528,1.94905,2.52528,-0.01164,-0.03482,0.35986,0.47498,0.01668,0.85153,51.46615
75.450,"PI",0.62039,-1.42090,-0.42212,-1.19180,1.06343,0.24343,0.09462,0.21571,0.16521,0.45000,-0.02211,"WALKING",0.29562,0.18837,0.24305,1.93195,2.49281,1.93195,2.49281,-0.00656,-0.01214,0.31444,0.41411,0.00391,0.73246,51.54183
75.550,"PI",0.67532,-1.39676,-0.40191,-1.19802,1.08452,0.26452,0.10762,0.21864,0.17341,0.45000,0.07551,"WALKING",0.29698,0.18994,0.24734,1.94814,2.53683,1.94814,2.53683,0.01782,0.04414,0.38337,0.50817,0.01936,0.91089,51.62090
75.650,"PI",0.70179,-1.38364,-0.38080,-1.20411,1.10608,0.28608,0.11970,0.22750,0.18912,0.45000,0.13026,"WALKING",0.29827,0.19620,0.25880,2.01233,2.65436,2.01233,2.65436,0.03517,0.06286,0.45368,0.60865,0.02221,1.08454,51.72548
75.750,"PI",0.71022,-1.37851,-0.35918,-1.20990,1.09364,0.27364,0.11035,0.22988,0.18767,0.45000,0.03295,"WALKING",0.29950,0.19882,0.26093,2.03914,2.67625,2.03914,2.67625,0.00791,0.00413,0.32254,0.43354,0.00301,0.75909,51.80572
75.850,"PI",0.72513,-1.37034,-0.33767,-1.21525,1.07290,0.25290,0.09583,0.22612,0.17454,0.45000,-0.06053,"WALKING",0.30066,0.19723,0.25501,2.02290,2.61545,2.02290,2.61545,-0.01264,-0.03748,0.38018,0.50085,0.01839,0.89942,51.89176
75.950,"PI",0.75162,-1.35599,-0.31633,-1.22016,1.07530,0.25530,0.09688,0.22341,0.16953,0.45000,-0.02739,"WALKING",0.30176,0.19535,0.25147,2.00362,2.57913,2.00362,2.57913,-0.00766,-0.01395,0.33154,0.43568,0.00453,0.77174,51.97153
76.050,"PI",0.81363,-1.32139,-0.29501,-1.22469,1.08863,0.26863,0.10527,0.22445,0.17357,0.45000,0.04078,"WALKING",0.30280,0.19573,0.25318,2.00744,2.59667,2.00744,2.59667,0.00845,0.02523,0.35121,0.46348,0.01235,0.82705,52.04957
76.150,"PI",0.82536,-1.31327,-0.27286,-1.22898,1.10809,0.28809,0.11644,0.23296,0.18889,0.45000,0.08697,"WALKING",0.30377,0.20170,0.26422,2.06875,2.71000,2.06875,2.71000,0.02632,0.03535,0.40811,0.54504,0.00723,0.96039,52.15578
