t,mode,bill_x,bill_y,pioneer_x,pioneer_y,distance,error,heading_error,control_v,control_w,integral,derivative,bill_state,bill_speed,wheel_left_linear,wheel_right_linear,wheel_left_omega,wheel_right_omega,u_left,u_right,du_left,du_right,wheel_left_power,wheel_right_power,yaw_power,total_power,energy_j
110.550,"PID",1.07100,1.12103,1.22566,0.26250,0.86862,0.04862,-0.01609,0.00000,0.00000,0.45000,-0.03442,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.91228
110.650,"PID",1.05305,1.13898,1.22578,0.26191,0.88585,0.06585,-0.00300,0.00000,0.00000,0.45000,0.05128,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.91228
110.750,"PID",1.05160,1.14043,1.22538,0.26403,0.90566,0.08566,0.01132,0.05506,0.01378,0.45000,0.11053,"STOPPED",0.00000,0.05277,0.05734,0.54128,0.58807,0.54128,0.58807,0.54128,0.58807,0.55505,0.60320,0.00274,1.16099,100.97033
110.850,"PID",1.06150,1.13053,1.22398,0.27124,0.88729,0.06729,0.00117,0.08314,0.00288,0.45000,-0.00177,"STOPPED",0.00000,0.08266,0.08361,0.84781,0.85758,0.84781,0.85758,0.07713,0.06718,0.21599,0.21853,0.00012,0.43465,101.02954
110.950,"PID",1.07395,1.11808,1.22337,0.27442,0.85936,0.03936,-0.01474,0.00000,0.00000,0.45000,-0.11162,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.79996,-0.77595,0.00000,0.00000,0.00000,0.00000,101.04872
111.050,"PID",1.07395,1.11808,1.22350,0.27383,0.85709,0.03709,-0.01706,0.00000,0.00000,0.45000,-0.07539,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.04872
111.150,"PID",1.06091,1.13113,1.22362,0.27323,0.85769,0.03769,-0.01705,0.00000,0.00000,0.45000,-0.04350,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.04872
111.250,"PID",1.05189,1.14014,1.22374,0.27265,0.88879,0.06879,0.00675,0.00000,0.00000,0.45000,0.09536,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.04872
111.350,"PID",1.06471,1.12732,1.22387,0.27205,0.87921,0.05921,-0.00096,0.00000,0.00000,0.45000,0.02015,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.04872
111.450,"PID",1.06576,1.12628,1.22400,0.27146,0.88990,0.06990,0.00669,0.00000,0.00000,0.45000,0.06825,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.04872
111.550,"PID",1.07395,1.11808,1.22412,0.27088,0.86010,0.04010,-0.01697,0.00000,0.00000,0.45000,-0.06967,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.04872
111.650,"PID",1.07395,1.11808,1.22425,0.27028,0.86071,0.04071,-0.01695,0.00000,0.00000,0.45000,-0.04000,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.04872
111.750,"PID",1.05617,1.13586,1.22438,0.26967,0.87289,0.05289,-0.00770,0.00000,0.00000,0.45000,0.02893,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.04872
111.850,"PID",1.04800,1.14403,1.22449,0.26910,0.89318,0.07318,0.00736,0.00000,0.00000,0.45000,0.09771,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.04872
111.950,"PID",1.05790,1.13413,1.22462,0.26850,0.88699,0.06699,0.00227,0.00000,0.00000,0.45000,0.03284,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.04872
112.050,"PID",1.07395,1.11808,1.22475,0.26792,0.87123,0.05123,-0.01036,0.00000,0.00000,0.45000,-0.04411,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.04872
112.150,"PID",1.07395,1.11808,1.22487,0.26734,0.86372,0.04372,-0.01685,0.00000,0.00000,0.45000,-0.05232,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.04872
112.250,"PID",1.07260,1.11943,1.22499,0.26674,0.86433,0.04433,-0.01682,0.00000,0.00000,0.45000,-0.02943,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.04872
112.350,"PID",1.05136,1.14067,1.22459,0.26884,0.89792,0.07792,0.00863,0.05512,0.02186,0.45000,0.12808,"STOPPED",0.00000,0.05150,0.05874,0.52821,0.60243,0.52821,0.60243,0.52821,0.60243,0.54215,0.61860,0.00688,1.16763,101.10710
112.450,"PID",1.06585,1.12618,1.22311,0.27640,0.88463,0.06463,0.00161,0.08762,0.00727,0.45000,0.02818,"STOPPED",0.00000,0.08641,0.08882,0.88631,0.91100,0.88631,0.91100,0.10170,0.08822,0.25770,0.26502,0.00042,0.52313,101.17475
112.550,"PID",1.05844,1.13359,1.22324,0.27580,0.88085,0.06085,0.00125,0.00000,0.00000,0.45000,0.02030,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.17475
112.650,"PID",1.07395,1.11808,1.22336,0.27521,0.85981,0.03981,-0.01566,0.00000,0.00000,0.45000,-0.07309,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.17475
112.750,"PID",1.07395,1.11808,1.22349,0.27462,0.85630,0.03630,-0.01898,0.00000,0.00000,0.45000,-0.05622,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.17475
112.850,"PID",1.05887,1.13316,1.22361,0.27402,0.86219,0.04219,-0.01469,0.00000,0.00000,0.45000,-0.00860,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.17475
112.950,"PID",1.04440,1.14763,1.22374,0.27342,0.88348,0.06348,0.00144,0.00000,0.00000,0.45000,0.07624,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.17475
113.050,"PID",1.05430,1.13773,1.22386,0.27284,0.88367,0.06367,0.00112,0.00000,0.00000,0.45000,0.03857,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.17475
113.150,"PID",1.07280,1.11923,1.22399,0.27224,0.87199,0.05199,-0.00833,0.00000,0.00000,0.45000,-0.02568,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.17475
113.250,"PID",1.07395,1.11808,1.22411,0.27164,0.85934,0.03934,-0.01889,0.00000,0.00000,0.45000,-0.06003,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.17475
113.350,"PID",1.07395,1.11808,1.22424,0.27104,0.85996,0.03996,-0.01887,0.00000,0.00000,0.45000,-0.03412,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.17475
113.450,"PID",1.04866,1.14337,1.22436,0.27046,0.87978,0.05978,-0.00364,0.00000,0.00000,0.45000,0.06615,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.17475
113.550,"PID",1.05866,1.13337,1.22448,0.26988,0.88691,0.06691,0.00133,0.00000,0.00000,0.45000,0.06133,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.17475
113.650,"PID",1.05034,1.14169,1.22461,0.26928,0.87591,0.05591,-0.00755,0.00000,0.00000,0.45000,-0.00368,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.17475
113.750,"PID",1.07395,1.11808,1.22473,0.26868,0.87067,0.05067,-0.01214,0.00000,0.00000,0.45000,-0.03862,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.17475
113.850,"PID",1.07395,1.11808,1.22485,0.26810,0.86298,0.04298,-0.01876,0.00000,0.00000,0.45000,-0.04960,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.17475
113.950,"PID",1.06242,1.12961,1.22498,0.26750,0.86358,0.04358,-0.01875,0.00000,0.00000,0.45000,-0.02781,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.17475
114.050,"PID",1.04590,1.14613,1.22511,0.26690,0.88586,0.06586,-0.00174,0.00000,0.00000,0.45000,0.06783,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.17475
114.150,"PID",1.05325,1.13878,1.22399,0.27259,0.89130,0.07130,0.00334,0.07619,0.00652,0.45000,0.05410,"STOPPED",0.00000,0.07511,0.07727,0.77039,0.79253,0.77039,0.79253,0.25660,0.24401,0.41118,0.42310,0.00035,0.83463,101.26823
114.250,"PID",1.06830,1.12373,1.22256,0.27989,0.87232,0.05232,-0.00589,0.07795,-0.00719,0.45000,-0.04240,"STOPPED",0.00000,0.07914,0.07676,0.81167,0.78724,0.81167,0.78724,-0.03637,-0.06359,0.17838,0.17289,0.00083,0.35210,101.30692
114.350,"PID",1.07395,1.11808,1.22269,0.27930,0.85156,0.03156,-0.01952,0.00000,0.00000,0.45000,-0.10312,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.30692
114.450,"PID",1.07395,1.11808,1.22281,0.27874,0.85215,0.03215,-0.01949,0.00000,0.00000,0.45000,-0.06045,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.30692
114.550,"PID",1.04596,1.14607,1.22294,0.27814,0.85832,0.03832,-0.01493,0.00000,0.00000,0.45000,-0.00990,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.30692
114.650,"PID",1.05189,1.14014,1.22306,0.27756,0.87910,0.05910,0.00088,0.00000,0.00000,0.45000,0.05880,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.30692
114.750,"PID",1.04897,1.14306,1.22319,0.27697,0.86089,0.04089,-0.01381,0.00000,0.00000,0.45000,-0.04463,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.30692
114.850,"PID",1.07148,1.12055,1.22332,0.27637,0.86983,0.04983,-0.00718,0.00000,0.00000,0.45000,-0.00963,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.30692
114.950,"PID",1.07395,1.11808,1.22344,0.27578,0.85516,0.03516,-0.01938,0.00000,0.00000,0.45000,-0.05869,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.30692
115.050,"PID",1.06782,1.12421,1.22356,0.27518,0.85576,0.03576,-0.01936,0.00000,0.00000,0.45000,-0.03336,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.30692
115.150,"PID",1.05040,1.14163,1.22369,0.27459,0.87488,0.05488,-0.00464,0.00000,0.00000,0.45000,0.05664,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.30692
115.250,"PID",1.05235,1.13968,1.22382,0.27400,0.89032,0.07032,0.00661,0.00000,0.00000,0.45000,0.09335,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.30692
115.350,"PID",1.06380,1.12823,1.22394,0.27340,0.87926,0.05926,-0.00218,0.00000,0.00000,0.45000,0.01573,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.30692
115.450,"PID",1.07395,1.11808,1.22407,0.27280,0.85820,0.03820,-0.01927,0.00000,0.00000,0.45000,-0.07386,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.30692
115.550,"PID",1.07395,1.11808,1.22420,0.27220,0.85881,0.03881,-0.01925,0.00000,0.00000,0.45000,-0.04254,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.30692
115.650,"PID",1.05400,1.13803,1.22432,0.27161,0.85941,0.03941,-0.01924,0.00000,0.00000,0.45000,-0.02353,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.30692
115.750,"PID",1.05189,1.14014,1.22445,0.27101,0.88865,0.06865,0.00311,0.00000,0.00000,0.45000,0.09150,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.30692
115.850,"PID",1.05887,1.13316,1.22458,0.27042,0.87598,0.05598,-0.00702,0.00000,0.00000,0.45000,0.00238,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.30692
115.950,"PID",1.06788,1.12415,1.22470,0.26983,0.88601,0.06601,0.00021,0.00000,0.00000,0.45000,0.04313,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.30692
116.050,"PID",1.07395,1.11808,1.22483,0.26924,0.86184,0.04184,-0.01917,0.00000,0.00000,0.45000,-0.06324,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.30692
116.150,"PID",1.07322,1.11881,1.22495,0.26864,0.86245,0.04245,-0.01914,0.00000,0.00000,0.45000,-0.03608,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.30692
116.250,"PID",1.05458,1.13745,1.22507,0.26805,0.87833,0.05833,-0.00704,0.00000,0.00000,0.45000,0.04681,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.30692
116.350,"PID",1.05012,1.14191,1.22469,0.27003,0.89805,0.07805,0.00737,0.05257,0.01108,0.45000,0.10783,"STOPPED",0.00000,0.05074,0.05441,0.52039,0.55801,0.52039,0.55801,0.52039,0.55801,0.51278,0.54997,0.00177,1.06452,101.36015
116.450,"PID",1.06003,1.13201,1.22330,0.27710,0.88175,0.06175,-0.00127,0.08140,-0.00022,0.45000,0.00249,"STOPPED",0.00000,0.08143,0.08136,0.83519,0.83445,0.83519,0.83445,0.07451,0.05797,0.20497,0.20478,0.00002,0.40976,101.41916
116.550,"PID",1.07395,1.11808,1.22268,0.28024,0.85566,0.03566,-0.01563,0.00000,0.00000,0.45000,-0.10225,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.79262,-0.76144,0.00000,0.00000,0.00000,0.00000,101.43723
116.650,"PID",1.07395,1.11808,1.22281,0.27964,0.85125,0.03125,-0.01970,0.00000,0.00000,0.45000,-0.07706,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.43723
116.750,"PID",1.06570,1.12633,1.22294,0.27905,0.85185,0.03185,-0.01968,0.00000,0.00000,0.45000,-0.04450,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.43723
116.850,"PID",1.05189,1.14014,1.22307,0.27846,0.88427,0.06427,0.00526,0.00000,0.00000,0.45000,0.10599,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.43723
116.950,"PID",1.06877,1.12326,1.22319,0.27786,0.87684,0.05684,-0.00084,0.00000,0.00000,0.45000,0.03733,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.43723
117.050,"PID",1.06322,1.12881,1.22332,0.27726,0.88631,0.06631,0.00587,0.00000,0.00000,0.45000,0.08128,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.43723
117.150,"PID",1.07395,1.11808,1.22344,0.27668,0.85592,0.03592,-0.01826,0.00000,0.00000,0.45000,-0.06504,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.43723
117.250,"PID",1.07395,1.11808,1.22357,0.27608,0.85489,0.03489,-0.01958,0.00000,0.00000,0.45000,-0.04284,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.43723
117.350,"PID",1.05728,1.13476,1.22370,0.27548,0.86448,0.04448,-0.01232,0.00000,0.00000,0.45000,0.01587,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.43723
117.450,"PID",1.04653,1.14551,1.22383,0.27488,0.88519,0.06519,0.00322,0.00000,0.00000,0.45000,0.09036,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.43723
117.550,"PID",1.05643,1.13560,1.22395,0.27429,0.88162,0.06162,0.00006,0.00000,0.00000,0.45000,0.03607,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.43723
117.650,"PID",1.07395,1.11808,1.22407,0.27370,0.86758,0.04758,-0.01127,0.00000,0.00000,0.45000,-0.03581,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.43723
117.750,"PID",1.07395,1.11808,1.22420,0.27310,0.85792,0.03792,-0.01949,0.00000,0.00000,0.45000,-0.05465,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.43723
117.850,"PID",1.07395,1.11808,1.22432,0.27252,0.85853,0.03853,-0.01947,0.00000,0.00000,0.45000,-0.03085,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.43723
117.950,"PID",1.05025,1.14178,1.22445,0.27192,0.88647,0.06647,0.00191,0.00000,0.00000,0.45000,0.10388,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.43723
118.050,"PID",1.06290,1.12913,1.22458,0.27132,0.88551,0.06551,0.00074,0.00000,0.00000,0.45000,0.05831,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.43723
118.150,"PID",1.05512,1.13691,1.22470,0.27073,0.88135,0.06135,-0.00287,0.00000,0.00000,0.45000,0.02938,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.43723
118.250,"PID",1.07395,1.11808,1.22483,0.27015,0.86678,0.04678,-0.01471,0.00000,0.00000,0.45000,-0.04748,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.43723
118.350,"PID",1.07395,1.11808,1.22495,0.26956,0.86155,0.04155,-0.01935,0.00000,0.00000,0.45000,-0.04653,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.43723
118.450,"PID",1.05998,1.13206,1.22507,0.26896,0.86485,0.04485,-0.01715,0.00000,0.00000,0.45000,-0.01406,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.43723
118.550,"PID",1.04324,1.14879,1.22520,0.26837,0.88656,0.06656,-0.00071,0.00000,0.00000,0.45000,0.07350,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.43723
118.650,"PID",1.05378,1.13825,1.22409,0.27401,0.88730,0.06730,0.00081,0.07376,0.00296,0.45000,0.03589,"STOPPED",0.00000,0.07327,0.07425,0.75145,0.76149,0.75145,0.76149,0.22401,0.19345,0.35198,0.35674,0.00038,0.70910,101.52750
118.750,"PID",1.07095,1.12108,1.22272,0.28096,0.86859,0.04859,-0.00824,0.07366,-0.01093,0.45000,-0.05422,"STOPPED",0.00000,0.07547,0.07185,0.77403,0.73693,0.77403,0.73693,-0.04873,-0.08237,0.18883,0.17962,0.00156,0.37001,101.56593
118.850,"PID",1.07395,1.11808,1.22285,0.28036,0.85054,0.03054,-0.01975,0.00000,0.00000,0.45000,-0.09802,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.56593
118.950,"PID",1.07395,1.11808,1.22298,0.27976,0.85116,0.03116,-0.01975,0.00000,0.00000,0.45000,-0.05723,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.56593
119.050,"PID",1.04755,1.14448,1.22310,0.27917,0.86539,0.04539,-0.00877,0.00000,0.00000,0.45000,0.02753,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.56593
119.150,"PID",1.05571,1.13633,1.22323,0.27858,0.87812,0.05812,0.00065,0.00000,0.00000,0.45000,0.05579,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.56593
119.250,"PID",1.04702,1.14501,1.22335,0.27798,0.86239,0.04239,-0.01206,0.00000,0.00000,0.45000,-0.03124,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.56593
119.350,"PID",1.07360,1.11843,1.22347,0.27741,0.86360,0.04360,-0.01157,0.00000,0.00000,0.45000,-0.03538,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.56593
119.450,"PID",1.07395,1.11808,1.22360,0.27682,0.85416,0.03416,-0.01965,0.00000,0.00000,0.45000,-0.05399,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.56593
119.550,"PID",1.06463,1.12740,1.22372,0.27623,0.85476,0.03476,-0.01963,0.00000,0.00000,0.45000,-0.03051,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.56593
119.650,"PID",1.04774,1.14429,1.22385,0.27563,0.87575,0.05575,-0.00346,0.00000,0.00000,0.45000,0.06300,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.56593
119.750,"PID",1.05288,1.13915,1.22398,0.27503,0.88682,0.06682,0.00448,0.00000,0.00000,0.45000,0.07679,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.56593
119.850,"PID",1.06645,1.12558,1.22410,0.27444,0.87579,0.05579,-0.00435,0.00000,0.00000,0.45000,0.00394,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.56593
119.950,"PID",1.07395,1.11808,1.22423,0.27384,0.85720,0.03720,-0.01955,0.00000,0.00000,0.45000,-0.06957,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.56593
120.050,"PID",1.07395,1.11808,1.22435,0.27325,0.85781,0.03781,-0.01953,0.00000,0.00000,0.45000,-0.03992,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.56593
120.150,"PID",1.04710,1.14493,1.22448,0.27266,0.85843,0.03843,-0.01949,0.00000,0.00000,0.45000,-0.02186,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,101.56593
