t,mode,bill_x,bill_y,pioneer_x,pioneer_y,distance,error,heading_error,control_v,control_w,integral,derivative,bill_state,bill_speed,wheel_left_linear,wheel_right_linear,wheel_left_omega,wheel_right_omega,u_left,u_right,du_left,du_right,wheel_left_power,wheel_right_power,yaw_power,total_power,energy_j
117.050,"P",1.07338,1.11865,1.13997,0.19674,0.92774,0.10774,0.00427,0.00000,0.00000,0.45000,0.00284,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.58974
117.150,"P",1.08168,1.11035,1.14002,0.19615,0.92026,0.10026,-0.00330,0.00000,0.00000,0.45000,-0.02785,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.58974
117.250,"P",1.08168,1.11035,1.14007,0.19556,0.91636,0.09636,-0.00758,0.00000,0.00000,0.45000,-0.03005,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.58974
117.350,"P",1.08168,1.11035,1.14012,0.19496,0.91695,0.09695,-0.00757,0.00000,0.00000,0.45000,-0.01596,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.58974
117.450,"P",1.08168,1.11035,1.14017,0.19436,0.91755,0.09755,-0.00755,0.00000,0.00000,0.45000,-0.00737,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.58974
117.550,"P",1.06526,1.12677,1.14022,0.19378,0.92358,0.10358,-0.00239,0.00000,0.00000,0.45000,0.02175,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.58974
117.650,"P",1.06735,1.12468,1.14026,0.19319,0.93641,0.11641,0.00896,0.00000,0.00000,0.45000,0.05766,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.58974
117.750,"P",1.07095,1.12108,1.14031,0.19259,0.93464,0.11464,0.00679,0.00000,0.00000,0.45000,0.02931,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.58974
117.850,"P",1.07046,1.12157,1.14035,0.19202,0.92391,0.10391,-0.00373,0.00000,0.00000,0.45000,-0.02592,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.58974
117.950,"P",1.07268,1.11936,1.14040,0.19142,0.93852,0.11852,0.00924,0.00000,0.00000,0.45000,0.04052,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.58974
118.050,"P",1.08147,1.11056,1.14045,0.19082,0.92504,0.10504,-0.00377,0.00000,0.00000,0.45000,-0.02681,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.58974
118.150,"P",1.08168,1.11035,1.14050,0.19023,0.92169,0.10169,-0.00750,0.00000,0.00000,0.45000,-0.02774,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.58974
118.250,"P",1.08168,1.11035,1.14055,0.18963,0.92230,0.10230,-0.00749,0.00000,0.00000,0.45000,-0.01451,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.58974
118.350,"P",1.07644,1.11560,1.14060,0.18903,0.92292,0.10292,-0.00747,0.00000,0.00000,0.45000,-0.00637,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.58974
118.450,"P",1.06953,1.12250,1.14064,0.18844,0.93366,0.11366,0.00205,0.00000,0.00000,0.45000,0.03768,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.58974
118.550,"P",1.06186,1.13017,1.14067,0.18822,0.94121,0.12121,0.00839,0.00764,0.00113,0.45000,0.05316,"STOPPED",0.00000,0.00745,0.00782,0.07640,0.08024,0.07640,0.08024,0.07640,0.08024,0.01985,0.02085,0.00002,0.04072,49.59178
118.650,"P",1.06772,1.12431,1.14060,0.18934,0.94106,0.12106,0.00852,0.01985,0.00353,0.45000,0.02776,"STOPPED",0.00000,0.01927,0.02043,0.19759,0.20957,0.19759,0.20957,0.05459,0.05760,0.04459,0.04731,0.00005,0.09195,49.60000
118.750,"P",1.07151,1.12052,1.14046,0.19136,0.93594,0.11594,0.00497,0.02795,0.00426,0.45000,-0.00247,"STOPPED",0.00000,0.02725,0.02866,0.27947,0.29393,0.27947,0.29393,0.03708,0.03800,0.05507,0.05795,0.00002,0.11304,49.61088
118.850,"P",1.07947,1.11256,1.14027,0.19394,0.92663,0.10663,-0.00190,0.03290,0.00342,0.45000,-0.03839,"STOPPED",0.00000,0.03233,0.03346,0.33159,0.34321,0.33159,0.34321,0.02264,0.02039,0.05711,0.05914,0.00003,0.11628,49.62251
118.950,"P",1.08168,1.11035,1.14007,0.19682,0.91686,0.09686,-0.00886,0.03526,0.00079,0.45000,-0.06052,"STOPPED",0.00000,0.03513,0.03539,0.36028,0.36297,0.36028,0.36297,0.01222,0.00741,0.05550,0.05592,0.00002,0.11144,49.63375
119.050,"P",1.08168,1.11035,1.13985,0.19985,0.91389,0.09389,-0.00888,0.03650,-0.00164,0.45000,-0.04846,"STOPPED",0.00000,0.03677,0.03623,0.37711,0.37155,0.37711,0.37155,0.00727,0.00336,0.05547,0.05464,0.00003,0.11014,49.64481
119.150,"P",1.08168,1.11035,1.13963,0.20292,0.91082,0.09082,-0.00870,0.03704,-0.00357,0.45000,-0.04152,"STOPPED",0.00000,0.03763,0.03644,0.38592,0.37379,0.38592,0.37379,0.00354,0.00046,0.05478,0.05304,0.00005,0.10787,49.65566
119.250,"P",1.07134,1.12069,1.13942,0.20603,0.90772,0.08772,-0.00832,0.03710,-0.00505,0.45000,-0.03741,"STOPPED",0.00000,0.03794,0.03627,0.38911,0.37195,0.38911,0.37195,0.00114,-0.00120,0.05404,0.05162,0.00005,0.10571,49.66627
119.350,"P",1.06637,1.12566,1.13919,0.20924,0.92375,0.10375,0.01024,0.03855,-0.00241,0.45000,0.03863,"STOPPED",0.00000,0.03895,0.03815,0.39945,0.39125,0.39945,0.39125,0.00604,0.01216,0.06118,0.05991,0.00006,0.12116,49.67804
119.450,"P",1.06735,1.12468,1.13896,0.21255,0.91659,0.09659,0.00685,0.03925,-0.00009,0.45000,-0.00370,"STOPPED",0.00000,0.03927,0.03924,0.40275,0.40245,0.40275,0.40245,0.00062,0.00414,0.05745,0.05741,0.00000,0.11486,49.68965
119.550,"P",1.07561,1.11642,1.13873,0.21587,0.90595,0.08595,-0.00009,0.03931,0.00075,0.45000,-0.04746,"STOPPED",0.00000,0.03919,0.03943,0.40191,0.40446,0.40191,0.40446,-0.00020,-0.00053,0.05606,0.05642,0.00000,0.11248,49.70094
119.650,"P",1.06846,1.12357,1.13849,0.21920,0.91135,0.09135,0.00813,0.03925,0.00151,0.45000,-0.00202,"STOPPED",0.00000,0.03900,0.03950,0.40000,0.40514,0.40000,0.40514,-0.00189,0.00168,0.05562,0.05635,0.00002,0.11200,49.71216
119.750,"P",1.07959,1.11244,1.13840,0.22055,0.89723,0.07723,-0.00232,0.00000,0.00000,0.45000,-0.05922,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.39867,-0.40586,0.00000,0.00000,0.00000,0.00000,49.71777
119.850,"P",1.08168,1.11035,1.13845,0.21996,0.89189,0.07189,-0.00811,0.00000,0.00000,0.45000,-0.05622,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
119.950,"P",1.08168,1.11035,1.13850,0.21936,0.89250,0.07250,-0.00810,0.00000,0.00000,0.45000,-0.03184,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
120.050,"P",1.07924,1.11279,1.13856,0.21875,0.89310,0.07310,-0.00809,0.00000,0.00000,0.45000,-0.01701,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
120.150,"P",1.07094,1.12110,1.13860,0.21817,0.90186,0.08186,-0.00014,0.00000,0.00000,0.45000,0.02539,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
120.250,"P",1.06366,1.12838,1.13865,0.21757,0.90890,0.08890,0.00598,0.00000,0.00000,0.45000,0.04292,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
120.350,"P",1.06696,1.12507,1.13870,0.21700,0.91436,0.09436,0.01056,0.00000,0.00000,0.45000,0.04532,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
120.450,"P",1.06963,1.12240,1.13875,0.21641,0.90994,0.08994,0.00587,0.00000,0.00000,0.45000,0.01149,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
120.550,"P",1.07713,1.11490,1.13880,0.21581,0.90519,0.08519,0.00080,0.00000,0.00000,0.45000,-0.01266,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
120.650,"P",1.08168,1.11035,1.13885,0.21523,0.89686,0.07686,-0.00782,0.00000,0.00000,0.45000,-0.04049,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
120.750,"P",1.08168,1.11035,1.13890,0.21462,0.89725,0.07725,-0.00803,0.00000,0.00000,0.45000,-0.02300,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
120.850,"P",1.08168,1.11035,1.13895,0.21402,0.89785,0.07785,-0.00801,0.00000,0.00000,0.45000,-0.01163,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
120.950,"P",1.07743,1.11460,1.13899,0.21343,0.89844,0.07844,-0.00801,0.00000,0.00000,0.45000,-0.00478,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
121.050,"P",1.06496,1.12707,1.13904,0.21283,0.91571,0.09571,0.00791,0.00000,0.00000,0.45000,0.06840,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
121.150,"P",1.06735,1.12468,1.13909,0.21223,0.91496,0.09496,0.00665,0.00000,0.00000,0.45000,0.03685,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
121.250,"P",1.07740,1.11463,1.13914,0.21165,0.91224,0.09224,0.00353,0.00000,0.00000,0.45000,0.01016,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
121.350,"P",1.06425,1.12778,1.13919,0.21104,0.91205,0.09205,0.00279,0.00000,0.00000,0.45000,0.01226,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
121.450,"P",1.07772,1.11431,1.13924,0.21044,0.91167,0.09167,0.00185,0.00000,0.00000,0.45000,-0.00170,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
121.550,"P",1.08168,1.11035,1.13929,0.20985,0.90254,0.08254,-0.00749,0.00000,0.00000,0.45000,-0.03568,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
121.650,"P",1.08168,1.11035,1.13934,0.20925,0.90264,0.08264,-0.00797,0.00000,0.00000,0.45000,-0.02108,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
121.750,"P",1.08168,1.11035,1.13939,0.20865,0.90324,0.08324,-0.00795,0.00000,0.00000,0.45000,-0.01049,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
121.850,"P",1.07234,1.11969,1.13944,0.20806,0.90901,0.08901,-0.00296,0.00000,0.00000,0.45000,0.01871,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
121.950,"P",1.06600,1.12604,1.13949,0.20746,0.91720,0.09720,0.00424,0.00000,0.00000,0.45000,0.04250,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
122.050,"P",1.06509,1.12694,1.13954,0.20687,0.92651,0.10651,0.01228,0.00000,0.00000,0.45000,0.06264,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
122.150,"P",1.06853,1.12350,1.13958,0.20628,0.92060,0.10060,0.00632,0.00000,0.00000,0.45000,0.01546,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
122.250,"P",1.07479,1.11724,1.13963,0.20568,0.91736,0.09736,0.00273,0.00000,0.00000,0.45000,-0.00428,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
122.350,"P",1.08168,1.11035,1.13968,0.20508,0.90953,0.08953,-0.00528,0.00000,0.00000,0.45000,-0.03368,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
122.450,"P",1.08168,1.11035,1.13973,0.20449,0.90742,0.08742,-0.00789,0.00000,0.00000,0.45000,-0.02743,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
122.550,"P",1.08168,1.11035,1.13978,0.20389,0.90802,0.08802,-0.00789,0.00000,0.00000,0.45000,-0.01435,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
122.650,"P",1.08168,1.11035,1.13983,0.20329,0.90862,0.08862,-0.00789,0.00000,0.00000,0.45000,-0.00635,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
122.750,"P",1.06356,1.12847,1.13988,0.20270,0.91935,0.09935,0.00177,0.00000,0.00000,0.45000,0.04303,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
122.850,"P",1.06735,1.12468,1.13992,0.20209,0.92640,0.10640,0.00776,0.00000,0.00000,0.45000,0.04796,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
122.950,"P",1.07366,1.11837,1.13997,0.20150,0.92574,0.10574,0.00659,0.00000,0.00000,0.45000,0.02719,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
123.050,"P",1.06674,1.12529,1.14002,0.20091,0.91672,0.09672,-0.00240,0.00000,0.00000,0.45000,-0.01688,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
123.150,"P",1.07572,1.11631,1.14007,0.20031,0.92636,0.10636,0.00606,0.00000,0.00000,0.45000,0.02192,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
123.250,"P",1.08168,1.11035,1.14012,0.19972,0.91470,0.09470,-0.00545,0.00000,0.00000,0.45000,-0.03014,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
123.350,"P",1.08168,1.11035,1.14017,0.19913,0.91279,0.09279,-0.00783,0.00000,0.00000,0.45000,-0.02458,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
123.450,"P",1.08168,1.11035,1.14022,0.19854,0.91339,0.09339,-0.00780,0.00000,0.00000,0.45000,-0.01260,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
123.550,"P",1.07440,1.11763,1.14026,0.19795,0.91617,0.09617,-0.00571,0.00000,0.00000,0.45000,0.00427,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
123.650,"P",1.06834,1.12370,1.14031,0.19736,0.92583,0.10583,0.00283,0.00000,0.00000,0.45000,0.03942,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
123.750,"P",1.06322,1.12881,1.14036,0.19678,0.93410,0.11410,0.00989,0.00000,0.00000,0.45000,0.05718,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
123.850,"P",1.06806,1.12397,1.14041,0.19621,0.93175,0.11175,0.00721,0.00000,0.00000,0.45000,0.02338,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
123.950,"P",1.07286,1.11917,1.14046,0.19561,0.92946,0.10946,0.00457,0.00000,0.00000,0.45000,0.00529,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
124.050,"P",1.08116,1.11087,1.14051,0.19502,0.92211,0.10211,-0.00283,0.00000,0.00000,0.45000,-0.02579,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
124.150,"P",1.08168,1.11035,1.14056,0.19442,0.91751,0.09751,-0.00776,0.00000,0.00000,0.45000,-0.03174,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
124.250,"P",1.08168,1.11035,1.14060,0.19382,0.91812,0.09812,-0.00776,0.00000,0.00000,0.45000,-0.01694,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
124.350,"P",1.08168,1.11035,1.14066,0.19323,0.91872,0.09872,-0.00775,0.00000,0.00000,0.45000,-0.00796,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
124.450,"P",1.06694,1.12509,1.14070,0.19264,0.92294,0.10294,-0.00430,0.00000,0.00000,0.45000,0.01345,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
124.550,"P",1.06735,1.12468,1.14075,0.19204,0.93800,0.11800,0.00909,0.00000,0.00000,0.45000,0.06244,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
124.650,"P",1.06992,1.12212,1.14080,0.19145,0.93583,0.11583,0.00656,0.00000,0.00000,0.45000,0.03081,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
124.750,"P",1.07189,1.12014,1.14085,0.19084,0.92621,0.10621,-0.00290,0.00000,0.00000,0.45000,-0.02120,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.71777
124.850,"P",1.07151,1.12052,1.14087,0.19064,0.94098,0.12098,0.01014,0.00762,0.00137,0.45000,0.04664,"STOPPED",0.00000,0.00739,0.00785,0.07584,0.08049,0.07584,0.08049,0.07584,0.08049,0.01969,0.02090,0.00003,0.04061,49.71980
124.950,"P",1.08095,1.11108,1.14081,0.19163,0.92573,0.10573,-0.00362,0.01819,0.00091,0.45000,-0.03050,"STOPPED",0.00000,0.01804,0.01834,0.18502,0.18811,0.18502,0.18811,0.04854,0.04635,0.03923,0.03989,0.00001,0.07913,49.72700
125.050,"P",1.08168,1.11035,1.14069,0.19336,0.91982,0.09982,-0.00793,0.02486,-0.00121,0.45000,-0.04035,"STOPPED",0.00000,0.02506,0.02466,0.25702,0.25293,0.25702,0.25293,0.03268,0.02909,0.04793,0.04716,0.00002,0.09511,49.73616
125.150,"P",1.08168,1.11035,1.14053,0.19560,0.91781,0.09781,-0.00776,0.02942,-0.00298,0.45000,-0.03248,"STOPPED",0.00000,0.02991,0.02893,0.30678,0.29667,0.30678,0.29667,0.02252,0.01969,0.05260,0.05084,0.00004,0.10348,49.74634
125.250,"P",1.07721,1.11482,1.14035,0.19826,0.91530,0.09530,-0.00744,0.03243,-0.00434,0.45000,-0.02967,"STOPPED",0.00000,0.03315,0.03171,0.34002,0.32528,0.34002,0.32528,0.01482,0.01267,0.05444,0.05205,0.00004,0.10652,49.75695
125.350,"P",1.06992,1.12211,1.14015,0.20110,0.92234,0.10234,0.00222,0.03517,-0.00355,0.45000,0.00961,"STOPPED",0.00000,0.03575,0.03458,0.36672,0.35468,0.36672,0.35468,0.01291,0.01538,0.05900,0.05704,0.00004,0.11608,49.76831
125.450,"P",1.06196,1.13007,1.13994,0.20419,0.92604,0.10604,0.00874,0.03764,-0.00108,0.45000,0.02081,"STOPPED",0.00000,0.03782,0.03746,0.38791,0.38423,0.38791,0.38423,0.01005,0.01491,0.06144,0.06085,0.00002,0.12232,49.78036
125.550,"P",1.06759,1.12444,1.13970,0.20752,0.92442,0.10442,0.01026,0.03962,0.00210,0.45000,0.00251,"STOPPED",0.00000,0.03927,0.03997,0.40278,0.40991,0.40278,0.40991,0.00545,0.00988,0.06080,0.06189,0.00004,0.12272,49.79283
125.650,"P",1.07099,1.12104,1.13947,0.21091,0.91712,0.09712,0.00643,0.04008,0.00347,0.45000,-0.02607,"STOPPED",0.00000,0.03951,0.04066,0.40523,0.41702,0.40523,0.41702,0.00029,0.00226,0.05711,0.05880,0.00003,0.11594,49.80455
125.750,"P",1.07882,1.11321,1.13923,0.21432,0.90726,0.08726,0.00004,0.04003,0.00327,0.45000,-0.05496,"STOPPED",0.00000,0.03949,0.04058,0.40505,0.41616,0.40505,0.41616,0.00022,-0.00099,0.05652,0.05810,0.00002,0.11463,49.81600
125.850,"P",1.08168,1.11035,1.13913,0.21573,0.89618,0.07618,-0.00768,0.00000,0.00000,0.45000,-0.07606,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.40597,-0.41388,0.00000,0.00000,0.00000,0.00000,49.82174
125.950,"P",1.08168,1.11035,1.13918,0.21512,0.89677,0.07677,-0.00768,0.00000,0.00000,0.45000,-0.04398,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.82174
126.050,"P",1.08168,1.11035,1.13923,0.21452,0.89737,0.07737,-0.00767,0.00000,0.00000,0.45000,-0.02438,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.82174
126.150,"P",1.07302,1.11901,1.13928,0.21393,0.89796,0.07796,-0.00767,0.00000,0.00000,0.45000,-0.01252,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.82174
126.250,"P",1.06598,1.12605,1.13933,0.21336,0.91817,0.09817,0.01097,0.00000,0.00000,0.45000,0.07208,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.82174
126.350,"P",1.06735,1.12468,1.13938,0.21276,0.91446,0.09446,0.00700,0.00000,0.00000,0.45000,0.02998,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.82174
126.450,"P",1.07704,1.11500,1.13943,0.21217,0.90884,0.08884,0.00114,0.00000,0.00000,0.45000,-0.00677,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.82174
126.550,"P",1.06730,1.12473,1.13948,0.21157,0.91555,0.09555,0.00688,0.00000,0.00000,0.45000,0.02912,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.82174
126.650,"P",1.07908,1.11295,1.13952,0.21097,0.90791,0.08791,-0.00090,0.00000,0.00000,0.45000,-0.01636,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.82174
126.750,"P",1.08168,1.11035,1.13957,0.21038,0.90152,0.08152,-0.00763,0.00000,0.00000,0.45000,-0.03425,"STOPPED",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.82174
